T,FC,x1,x2,x3
1,7,6.130449585078201,2.056420228793648,6.832672998703277
2,4,6.870476522296126,9.89980975928628,3.463936499377265
3,5,5.303934693624491,3.0325360144084192,6.064649462172388
4,6,6.646167272521454,3.231781140024457,5.504577020399964
5,5,5.360385153617611,2.2615442985943845,4.4161810854137284
6,5,7.71885163882981,6.074630483696418,5.777944128567845
7,6,3.2342238130549146,6.825861555959252,7.480244253443125
8,1,2.062875090602033,8.238738568871632,4.177239731956263
9,3,2.1741948975167396,8.182661697469555,2.604918962140153
10,3,3.0895885128097516,8.768404686991165,3.1329921506567393
11,3,5.9138035242092615,7.903255361050413,5.866863793182256
12,5,6.5808851938658135,2.0638411250799455,7.289974433424216
13,4,7.279945685559057,8.629964529274623,5.1135530477389
14,2,8.88540528800463,5.282553179898427,5.003500154523914
15,0,3.136805937989748,4.789918407285349,5.028804566658077
16,2,6.460712237720303,4.684681685646373,7.1646692827371945
17,3,3.5485288025664756,9.0458004026424,7.894474795869327
18,1,7.468338263054257,3.4455363211039387,2.137157503186815
19,1,7.365798273366097,6.271552576002586,2.6901576480067972
20,0,6.2517326189666385,5.870591435728839,2.7599100671269556
