T,FC,x1,x2,x3,x4,x5
1,3,2.2934591675425096,7.340864796498098,7.118459149907416,5.120323191958543,7.524897180770921
2,2,6.193152168454493,6.134524809378763,4.042921023922691,2.272154307320841,6.019577240477065
3,4,5.334274825442489,3.312419520450297,3.334077409632795,3.7593843741921384,5.103760061471697
4,8,7.822656844138349,3.265913340330006,6.3137434382657025,4.437776082444297,6.890090775716696
5,5,4.252119029973789,6.521405478709192,5.262587485977161,6.18611584775387,4.596211888537745
6,1,7.457100410888572,2.7492362718481798,5.832591819585856,8.949029046046412,5.620661482146492
7,2,2.3509200937348673,4.919353581430652,6.350918968282752,4.326788600797541,7.3110843408614645
8,2,7.741007009815794,3.7615399055724543,3.521897862111156,6.426949120426216,6.759585276244738
9,2,5.042230519076438,5.3029664442805045,3.607445376179487,2.5179924271624303,3.4287410804287104
10,4,6.507520689334608,3.3535957654473663,5.221802794822157,6.417328754343524,5.183715876771616
11,4,7.632303027731522,8.49349716201387,6.308024535969067,7.225631771085424,7.092231445017633
12,6,7.35731808863557,7.091422007098938,2.5068990768590282,2.6519201680855815,6.797981835351201
13,3,8.3494214449669,7.306157601742439,5.21403269166078,3.664309534310943,3.0895779613732297
14,3,2.95308219852125,7.681181034956095,4.363619085669552,5.503563275429209,6.328108768655673
15,0,3.041966930634146,4.300792779874977,6.935366289759566,3.181763499678714,3.751857986510219
16,1,8.316880182401224,6.733612716671792,2.352260354921767,4.451144844181642,3.4604946974432207
17,1,4.405719611055447,5.318653856527826,5.267987614293616,3.347997303758503,6.988021221423805
18,0,3.531000909601578,3.5654969307622197,7.134941633691955,5.358982575182911,4.449420711603949
19,1,6.619880610488019,4.231123150098449,4.283712785668336,4.533334073319431,8.405374537567056
20,1,4.1621132201059785,6.441605294718419,4.084038533468918,6.653990810245249,7.055612963601669
