T,FC,x1,x2
1,0,6.495539440856454,6.478205528550477
2,0,3.0584745209787436,5.316101232280887
3,0,6.3136510701386985,3.6141766421723176
4,3,5.0845270550937505,4.221727991013841
5,2,5.36761647697284,2.3762782551601362
6,2,7.474884277151181,4.239343041681916
7,1,4.404205647663576,6.517916019836499
8,4,5.754969261061048,6.466149201320971
9,3,7.1218423690516035,2.1485426278185114
10,5,7.663367003147211,7.663895454596265
11,0,8.11247055570172,6.321184599029634
12,1,7.970958898143725,7.738517068418604
13,2,2.608796312511726,5.901320219143689
14,4,4.345631374957395,4.809570114134964
15,2,5.549697246191894,3.188034369091958
16,0,6.028069567307944,3.070103398364485
17,4,8.530756788359064,11.033904228132634
18,2,4.928340316376794,6.477412200219054
19,0,5.18888254158438,3.2840964741998127
20,3,5.195756050267696,6.2738746155037886
