T,FC,x1,x2
1,8,4.658874264558907,4.637071417781881
2,4,6.299519282298695,8.835094338368771
3,1,6.358683806801624,7.387502324692306
4,0,4.687249352650209,3.196142902367193
5,3,10.861705053661648,8.147134074169347
6,0,3.6786636379082873,7.216408806797278
7,4,4.799796271048711,4.076341450555877
8,2,3.355747120881791,6.399560805596685
9,4,3.9742645377978496,5.446981341120671
10,5,2.4511937632545235,8.37376145398498
11,2,4.073866476961962,2.180564544753422
12,1,6.837903287165853,5.2200066688844355
13,1,7.285056898911544,2.571365310206443
14,3,8.853492057605088,4.389087794425123
15,1,6.053256697743571,4.733960408650783
16,2,3.7373658942892147,7.216158406781545
17,1,4.352215230260543,2.803529729996561
18,2,4.616374282739948,6.810913021011562
19,0,2.652877046368309,2.0038894685928548
20,1,5.3413593221766025,6.2833397968217035
