T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,1,2.01107961884371,2.902277746570373,5.8738660910094795,5.256261031683456,6.290121865038461,3.444089659639822,5.814882084400156,8.035787135951503,3.11454631466408
2,0,3.4788994793246837,2.129683035814924,7.247222521539956,6.906593652710678,5.465540612151438,6.54316478805711,4.621051898547098,4.766478004887146,8.66851112381378
3,9,5.894331659367557,6.785153336318872,6.0409707648322435,5.8916869637472775,7.990662808539909,4.5474906093927965,2.2485598810692653,5.0223326260138315,9.397227645943314
4,6,4.206923030241381,6.536337449950759,3.0673219177101076,4.494718875742759,5.045444036751496,6.458925524263295,4.074370874280145,4.421750053207997,2.1413593860470943
5,14,5.349724736851573,8.6688193853126,3.1235251252805853,2.0914684859777073,3.316292544988691,3.0533306655274064,7.188486953137743,6.734474286542727,4.218086034181899
6,15,7.2832207080729185,9.435734211806018,4.288366200514327,4.156806747402249,2.8946960743069017,7.693393583738221,3.4151642627407544,6.607660954455058,7.442040193645839
7,14,5.184145266315495,7.3611187809217435,2.9338625492668395,3.7484129914621227,6.866118762880481,2.7049194925999847,6.75961886209469,3.0901087011176527,6.30865479175023
8,11,5.029205127578011,4.585383883418146,5.142430639184872,5.042970443918574,7.177548637713102,4.442702707411575,7.620298476334926,2.154215088651747,3.317837033269638
9,10,2.6311342851355244,5.284937934929337,9.23694565395314,3.5543480920613284,4.40841915989459,6.456220581887979,6.8800629082233264,8.211208388794223,3.9633150158764523
10,7,7.105801880830328,3.520633891092845,7.212165557014341,6.49209568344391,6.763784555320321,2.586851392151277,3.419249799945473,6.436649433839889,3.686876205784171
11,9,2.3215621543396874,4.066871703108553,7.165350530880858,7.330258714683001,8.175157105980476,5.408913262074259,6.104649357683386,5.581371062281884,2.738356388026224
12,6,3.2790892224149872,5.093676855335101,2.241808879318739,5.583240892004916,5.501103957426865,5.328578199657734,5.459601695286217,5.395271453137782,2.456572623777818
13,4,5.772123771537373,5.176918609371617,5.82389415147281,6.320118432242118,5.556622352613531,5.350572151160099,7.087789368194165,8.163265796679653,5.829097719051025
14,1,3.0623757207795186,6.354597803044047,8.59422296495122,6.215842983998812,2.3256594126510444,4.611844201518156,4.580427397000116,7.68974953935577,2.4382687877893496
15,4,7.145227687941074,5.959831336234012,7.8992354353026535,7.40069942121023,4.553185615479979,6.5273312289944485,2.284963766217087,4.826175925302375,3.2160925296795577
16,2,7.156579144959371,6.683855845426804,6.190418639425784,6.844753235438359,8.955212981134666,4.724591179640333,6.585861720835909,7.841642841014823,4.606361663749068
17,1,3.591579805121233,2.085649447354804,3.8416502618773705,4.447601720129281,3.196374684621464,4.711415181106777,3.242068551904959,3.172512055236761,9.161717719657837
18,0,7.923902472324172,2.4133688642108697,3.5533676580678484,7.637871047984021,5.736547420801632,2.299223418170264,4.070399981348088,5.184780365847561,4.796426068635997
19,0,4.113598767175909,5.4369634274893475,3.037267691527645,5.0288654685447725,7.3964857965050985,7.297293186237445,6.352892294803694,7.511025078266411,5.837497907830439
20,1,3.270695809864252,6.882038536248777,2.611487116220095,7.9254617663226306,7.491070445351569,7.047571450311022,5.690077809575193,2.983893384940846,4.508447649094779
