T,FC,x1,x2,x3,x4,x5,x6
1,12,5.074772187240601,8.673868544052743,3.4233264909713967,5.578379224918695,8.270050865562322,4.580482780785235
2,6,5.748725440197182,7.862976418394859,6.35533803788365,8.60110010177986,4.620591032021339,4.492011318059635
3,9,11.424876703885177,3.5239171389307824,6.37781769864282,2.275567614022674,7.082493700333647,4.511137454014568
4,4,5.103378454814134,6.321716146380549,12.51531395986704,4.0378686778180874,5.8551396336568216,3.2285868962848765
5,5,4.420455782025381,6.054386403863667,7.57157776401723,2.101453322309992,4.310278712146692,6.009629355285264
6,6,5.383943318501418,6.339197647471462,6.167412365184521,6.568633704029441,4.192935148251443,8.73884816480514
7,3,5.915774303457246,6.969658340208462,7.832995156389174,7.053766017322543,10.493201185010722,6.407018884578179
8,2,3.4315938664697576,3.8137609669371453,5.207698274734609,3.369203661697137,4.5169916478638195,7.61476169645446
9,3,7.88228903061678,7.1553117064933955,5.622466947794898,5.111021288562034,4.164580761853176,2.087953166771592
10,2,6.163546798079235,7.300261370711355,2.464596975779566,8.15951140711287,6.107197526814743,7.02870807176231
11,2,8.410517187560371,4.048477698410631,6.373847183172182,9.806358634795796,10.939423831164572,3.048785404320481
12,6,6.434167485741599,8.6395111626154,2.669119174678954,5.146921733482258,4.870831107549844,7.686690295040528
13,3,4.096632154010839,4.156856985959313,8.710264678810542,7.257200544401375,7.07072921677248,7.888370123357245
14,1,5.762561026965168,6.827394175597559,5.258608907640856,6.075173680626654,2.720459815459335,2.2546625919453187
15,2,7.995257930341413,7.0840175709966395,6.099116986509669,5.115103839853171,6.447875587983163,7.106148231453599
16,3,4.10608452966693,7.114952396714304,5.12797743551563,8.311484677718633,4.483054223713985,4.998391641913761
17,1,2.902606402106437,4.464289975495983,4.3592869564453665,3.7589198015220804,3.3070459117396362,5.21969394109516
18,3,3.6886021215826483,7.030481218596683,3.599904579241739,6.930109214169934,3.5757866846451956,6.899433235301002
19,0,4.189242528134748,8.455488465992012,7.9705963459015345,4.942607486256981,6.322593456831725,4.687760264871996
20,1,8.460627823422941,8.167699788434245,5.527688384257468,2.2285588692798073,8.327088737224773,5.003956014639317
