T,FC,x1,x2
1,1,4.432868630189542,7.0297833202615
2,92,2.402714619153389,4.577189924726831
3,37,2.2681458235689433,4.644386064579969
4,6,6.452600373472065,3.6131836534144455
5,2,4.325220630045022,5.49787110450917
6,0,3.804341885799183,3.3446646708656056
7,0,5.765549146287125,5.00441552226854
8,0,6.597904500779702,3.662416571537101
9,0,3.138175435035669,3.930082359074733
10,0,6.818370412939488,4.895847296885364
11,0,6.563936822766074,4.414366702445505
12,0,6.332286267255472,6.4914947808215855
13,0,3.1778347197815795,3.4977432153008747
14,0,3.0585590904129463,8.027399432209686
15,0,6.698646664138165,7.227874710013991
16,0,8.210847959308598,7.716246708632159
17,0,2.5468245041944284,6.147974355269774
18,0,2.409946670928702,4.8926441808466885
19,0,5.0972671652726085,5.512517078658956
20,0,5.1999452232931755,4.723885405447486
