T,FC,x1,x2,x3
1,10,4.060378646591034,2.426419668343116,6.912690784275916
2,3,5.7562070411960935,3.5968401187376995,5.078688961517809
3,7,5.222512730620066,6.8401878918868695,4.288273985503688
4,8,6.524690826602236,4.101965629069097,4.132072653877271
5,3,5.395881684577715,2.6862923823562936,10.040293538111799
6,9,7.949881188090908,3.18136302454875,2.065942011828066
7,2,2.3274744118747632,4.306293966719668,3.80832557988219
8,5,7.371698728080262,4.385000343724064,6.255277868988591
9,2,7.0380255214878735,4.269289694403586,3.054627526839404
10,1,3.7574107975119286,6.943458415369534,7.064455128800507
11,5,5.422469551966947,2.777934320149097,9.759139504423342
12,3,7.044137323821654,5.677198486218969,4.57933481217844
13,2,3.752660155799892,5.546464344165177,3.127589742031264
14,1,2.4585121211225665,2.7607561504735445,3.3648035665595577
15,2,7.343610803054478,7.85188697355212,3.4288973757408745
16,2,8.027395181211325,5.639445547890615,4.689020807122393
17,1,4.08181474195934,4.390505295757069,5.363652236113716
18,2,2.612742695909294,3.04100229301245,2.0744794441970185
19,2,5.79395212292835,3.0112167986324607,4.101296318383679
20,2,5.109455288144952,8.021019321169643,2.104247771570648
