T,FC,x1,x2,x3,x4,x5,x6
1,1,6.23802312696486,3.4623771704111044,4.431499568499228,5.881369466733409,7.7381320547892365,8.316640400579608
2,1,4.472777929077286,2.0933745895372056,7.249654789065254,3.698691510511841,4.492192115866581,4.367797042192875
3,1,3.661226492444916,9.965767425495521,4.267709582647961,5.9190911345323585,5.578385808721682,6.717951686282062
4,5,8.148762794523133,6.748128557119573,7.690487701675152,10.480423842275504,7.1119006788024555,7.695522146767898
5,1,4.0969862095224805,2.1096730957946948,6.078417682606988,8.270069831226811,5.361833272298487,2.548527769778535
6,1,2.0054310844076575,7.267936205722437,4.858259084928428,4.222033770398072,6.202898875023207,7.787150735242803
7,2,4.268787006970641,8.736419074334927,3.5528133458780347,3.8896318422298695,5.101342033805563,7.181140841501133
8,1,5.344016520408373,5.137698446813502,9.072116423702013,7.448248640751063,7.249424725208766,6.679180687337426
9,0,7.0979701358156255,5.496358826672595,6.5532183730435385,7.469168835151095,2.610215593942516,3.0206704414579253
10,3,3.5521411511393852,3.1519807363796346,4.22934794567868,4.868455114604187,6.702703525855592,6.031726409818858
11,0,6.336340505809231,4.404910278112286,6.352746002672324,4.612312829646018,6.273749030497762,4.331915908817613
12,2,6.061681034919783,6.574178011818523,7.362031617840583,3.560697596780443,6.037239626277281,7.779075045600057
13,1,10.78801623829895,5.318765120457513,5.047180494671484,5.607212661662141,5.503187332660095,3.9738216158951136
14,4,5.1226287861905835,6.68884658619994,8.751475946451556,5.841177530094785,3.8129676684989136,4.829472945491208
15,3,6.9942365424500785,7.216198811522176,7.839565040471797,7.179956970040754,4.33248271203206,7.540234756474218
16,1,8.144017475921107,3.4357466776585865,5.012395683136684,2.026275176267049,2.059918300621063,4.321517147012966
17,1,2.6556363365700095,7.0487400793131805,5.412710805595215,5.18125610172669,2.2218588577921086,4.515888348344824
18,2,5.225307706422816,3.096481809477498,2.9895764787444405,3.1372331158839133,9.150879625077753,9.270905242777419
19,3,3.1357788649529543,5.571353185144236,4.9551962381835954,5.580386174750178,6.008130926809421,7.352222068535177
20,0,3.623406136295725,6.477375558474982,5.591603691062119,3.398324222846534,7.5001204071928465,5.107965213178081
