T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,1,6.457092971648178,2.743434097654082,7.96465372018444,3.1871970194452013,7.043056726901296,4.633693992294271,7.123514494067254,3.102070401049867,7.0201513227624215,4.252480949682712
2,140,6.0591176950592,7.763842411547535,7.063946520650525,3.539638146212576,3.0139920156835744,3.546993290055597,5.422224229156739,9.924702660495626,5.298131932053112,5.378491333406644
3,3,7.314847832316254,3.2660324687557294,6.860171263364025,8.570543796283776,7.504529502244993,2.7056519708941997,7.153573717008104,2.285336692242855,4.147139358055727,8.40314093799395
4,0,6.658387031508049,3.6911821498640083,6.623612405644062,3.9008323804803,2.3177921849893686,8.467343128091615,6.509730291876072,4.18325837666088,10.94198936164036,5.5719491443238836
5,0,6.766593220709146,5.542637569448071,7.187653961417762,2.3753321547271433,4.760427903053765,4.784779981594499,2.427117906134039,2.4964153915345753,7.731745767821093,3.461938350651583
6,0,8.27870608565284,6.409280874496832,6.820133734873606,3.038451342102233,4.058164247441983,6.164628898133807,4.276117269720299,6.068656702242727,4.611746496527493,10.744556544089445
7,0,2.4869936019699397,7.435748398104523,5.053027674235307,6.853684438698254,6.263874962155588,3.62230853220942,5.2299582491157715,3.0654788356786313,2.5523843930956795,6.65575596093151
8,0,3.6601357618908477,7.129603153631365,3.662532144699063,7.714533061010628,7.612236181781798,8.541352758958727,5.296208112432626,11.777687060096177,3.5756621208735657,4.334555220121578
9,0,6.661538956203216,4.011178401239326,6.248417109122915,4.915113332770421,8.173515261495972,4.048878001097917,3.1769508876966417,9.369573397273362,4.484446412531058,8.51402333970333
10,0,9.703665888234244,5.507528542297033,3.324839118016484,3.067766031178757,2.5374888957995942,6.542323702455898,2.3133338059483135,9.641957911887678,8.125926620409759,3.1394873453607017
11,0,6.429230889255279,2.9345456818284825,8.00713258145657,7.764238520761888,8.110781795335201,6.093327155262898,5.690830019420338,7.236931843795416,3.116254405281151,3.7302960157038307
12,0,6.012498452091492,4.23950492186539,2.728395562205174,4.531626386549001,5.527660244607069,6.159717943220331,4.512989376392414,3.9194055642653627,2.6491470965096275,3.584978374790975
13,0,2.7874461317985313,5.475328930712631,6.7515060412220915,5.308046261701951,3.116907747084162,7.457320553326922,7.119987756307241,5.4205253964652,3.79240345572779,6.655614827811691
14,0,2.431314624697974,4.734821923395812,7.178704659284039,7.073654256368955,4.4626598643558975,8.162001384784869,2.015636481063215,6.48848853101416,7.8227391896666845,2.7240772452504336
15,0,5.086862643950341,4.409485676555512,7.219310622083585,2.062304890577904,3.3580373291906382,8.167027638458732,5.032314912366564,4.490750213746468,4.666559450834192,6.128827542474565
16,0,7.067612235873065,7.039127407746261,5.085747326228408,7.600920007568116,7.792703008683926,7.088593203696344,7.782033438238257,6.362549625188769,4.344728872996609,6.990886926091041
17,0,8.853923759628,5.153288515824311,4.354650705128776,6.145670704949068,6.636514052418594,3.014533052780422,6.811674268705566,6.06810964721582,6.331268828022854,6.471439959474669
18,0,6.850300722504374,4.096552866428891,8.252354218388666,4.58759616001695,4.381558636444439,4.613366225052937,6.422185605458741,5.711933687838418,3.06538242081442,4.4544592380849135
19,0,8.22949649934546,5.6878677988846285,8.032396379841128,6.361803780530474,4.094173924824983,11.691037881252573,4.247715585346335,8.97294981719714,5.6268507778548855,8.328671136564566
20,0,4.4087734242513745,6.823486680768349,7.219624557403275,5.887720593308104,7.6427096812500155,4.4686504525886654,3.5128851046706018,5.272880813492014,3.741238724574246,2.0901092287885685
