T,FC,x1,x2
1,2,6.405375751471009,6.22153206806432
2,0,2.1763132871630644,4.780250556445565
3,2,3.3177270869990316,3.20636622700471
4,4,4.468378247906809,6.209676777167024
5,3,7.0723686505740515,6.4217287435606485
6,1,4.121308622057135,2.406209681297541
7,2,3.056139754792707,6.540155656076003
8,1,3.684301874965599,6.8513150825798785
9,2,2.153165707531539,2.0416413711487618
10,1,6.540225599424012,7.129468988501347
11,3,4.087311915154091,2.014262049351705
12,0,7.071114615255155,5.05460004354669
13,2,2.3720022747771066,3.9459869638324716
14,1,4.844317193101535,6.305365072662672
15,1,4.005723012147329,2.233212749522272
16,4,5.365581663302544,7.263478451531537
17,1,6.196913858246932,5.096132541807293
18,1,4.168117732604533,2.6186618345960286
19,1,5.838648138683217,2.862859570172568
20,1,6.118026710084104,7.724343563519623
