T,FC,x1,x2
1,5,5.544702448780763,8.1244209280823
2,4,7.452044450387937,4.029356392646804
3,3,3.9482202633936367,3.508441199225558
4,7,7.34505909249245,2.201675909821359
5,8,5.833690014489946,2.1401913210404024
6,9,3.2746578874039334,4.318484161139015
7,8,8.164778447277216,4.347952399493486
8,4,2.5883465030378847,3.463852591934224
9,10,4.374493375080679,7.338314712074022
10,4,7.323250708849987,6.573661174472354
11,6,10.121683980157867,3.1726200570075553
12,3,4.169800222897595,6.825822079887886
13,2,5.0626544580112025,8.197198315890706
14,2,5.002082458101803,9.946472060203824
15,1,7.274337497685088,5.227493020872241
16,4,6.938490166993939,7.247600545784071
17,0,4.762431729488085,3.4965867420161034
18,3,4.0614975103234325,7.5784802834269005
19,0,4.173766274037805,7.201176723165856
20,0,9.506460025840427,3.5219662095868585
