T,FC,x1,x2
1,0,4.2250706850551785,5.386163089153666
2,0,4.812314276641212,5.6134886284489385
3,0,6.1956599770447465,8.447653771301546
4,1,6.329995153242558,4.134230552170914
5,1,7.271106522160482,6.168430591297591
6,1,2.992728045526171,6.135932056067834
7,1,3.502609307943479,4.947742173931304
8,1,3.39106442114911,6.663818022329183
9,0,8.107223642366337,6.8613760272318975
10,3,3.9494689037164052,3.6264634666236217
11,0,4.6463395345127605,5.978274231866347
12,4,7.021465437968717,2.6693227685584056
13,4,5.830779753005545,3.0967837912995355
14,2,2.920137050748019,5.5959801416053985
15,3,5.014165801053599,5.488729804541326
16,1,7.828505719082662,4.159249344292045
17,4,8.593875696393871,5.847187421888368
18,1,5.067692986225484,6.463965559854587
19,2,2.1348883182413583,6.21606474530979
20,2,3.6155458259291526,5.051544152161706
