T,FC,x1,x2,x3,x4,x5,x6,x7
1,0,0.0531,4.0,1.0,0.03298854835641568,0.8621607193146157,0.9392955478026275,0.007865095883204777
2,1,0.0619,20.0,0.0,0.03039177217105702,6.555984647454998,0.0,0.03486342181484641
3,0,0.158,1.0,0.5,0.1166782706116487,0.16102620510365273,0.07812923083563533,0.11567599785975288
4,2,0.081,1.0,0.5,0.04280494795256405,0.9492009632667632,0.08282033560643637,0.010946676618312676
5,8,1.046,32.0,2.0,0.6980467322783033,5.820059048208833,1.993724424964708,0.704055003195318
6,5,1.75,32.0,5.0,1.34668676974192,6.327730587166915,3.764775203611903,0.18756334625145624
7,5,2.96,24.0,4.5,0.3829592964159087,4.276637966654188,2.560082415104134,2.2672291877516804
8,4,4.97,24.0,2.5,2.35419241606065,18.675224568642456,0.986814775283073,2.35764520356081
9,2,0.42,24.0,4.0,0.2665792478837368,4.339111938848266,3.3425800838950535,0.24620196556847124
10,3,4.7,30.0,2.0,0.3688240079559243,24.57934594047228,1.6869969574451642,3.2359532515920186
11,1,0.9,0.0,0.0,0.11465525116125842,0.0,0.0,0.8363694893659583
12,2,1.5,8.0,4.0,1.411734259894787,5.3611294789214305,2.4866393286716097,0.2936285844616994
13,3,2.0,8.0,6.0,0.32802645169898415,7.082380111814986,5.8729714153495145,0.2825194047951429
14,0,1.2,12.0,4.0,0.36589567120272115,7.116218550246426,1.0463201346374267,0.2755097257975628
15,2,1.2,20.0,6.0,0.899976032066124,11.124133971798106,1.363084596599598,0.022600514407427764
16,2,2.2,32.0,10.0,1.755048645994109,11.188000205839998,3.610098317205317,0.615079970528992
17,1,7.6,24.0,8.0,2.110094932954635,7.449684150417858,0.968109818960686,5.277811804105649
