T,FC,x1,x2,x3,x4,x5,x6
1,1,0.0531,4.0,1.0,0.001056567666261388,3.1710439062963776,0.2505318607808046
2,1,0.0619,20.0,0.0,0.007906734897493382,14.968655986237016,0.0
3,3,0.158,1.0,0.5,0.053350465082948495,0.4117815518325545,0.21741507912366448
4,1,0.081,1.0,0.5,0.07902726432683485,0.0714192701647991,0.2106716157838665
5,6,1.046,32.0,2.0,1.0380363050889678,24.40517708580715,1.283923409683004
6,8,1.75,32.0,5.0,0.20481337389227436,3.2055773712758935,4.1254538658009015
7,7,2.96,24.0,4.5,1.0714898726325546,23.557048403194354,4.087019275080013
8,7,4.97,24.0,2.5,0.22331359847602086,16.05812602352393,1.8100665398918339
9,3,0.42,24.0,4.0,0.06035100870359104,11.565799634981309,3.565022387778988
10,2,4.7,30.0,2.0,2.1757983719046017,11.379637503013495,1.4524879008538474
11,1,0.9,0.0,0.0,0.3759013824137911,0.0,0.0
12,1,1.5,8.0,4.0,0.4622632771185498,2.7472122204558147,0.3460848653991895
13,1,2.0,8.0,6.0,1.7260786536513408,0.46804048118598995,1.6674134083850185
14,1,1.2,12.0,4.0,0.535260458955575,10.556182352851808,2.7577592037558203
15,0,1.2,20.0,6.0,0.41373956384015825,19.960654791237676,3.9389410836736287
16,5,2.2,32.0,10.0,0.30222374642103444,27.88174174146821,3.848767324948854
17,1,7.6,24.0,8.0,1.73901044533415,15.330741226648694,1.9570400822528304
