T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,1,0.0531,4.0,1.0,0.00360810440075127,1.5316885378295608,0.11672281192904166,0.03710320563877231,1.215609464207331
2,1,0.0619,20.0,0.0,0.0124797059030509,5.295716811129651,0.0,0.015153927424539998,4.847091685837239
3,1,0.158,1.0,0.5,0.14759165211651615,0.5413318082085318,0.0707823412292482,0.09626095245638631,0.5622137162070331
4,3,0.081,1.0,0.5,0.0646703091372529,0.5782266342030017,0.12439644476030559,0.0010897570616627324,0.8850726364557092
5,3,1.046,32.0,2.0,0.7756214142189823,18.690908819761734,1.6216070758546164,0.5054565370361366,11.732669658723584
6,8,1.75,32.0,5.0,0.8994763406740572,15.635717113727576,1.2542315977018648,0.7161556076461426,17.166168993139166
7,8,2.96,24.0,4.5,0.11196423770570782,6.209118730736978,4.44881611628956,0.7935585453053171,0.9343019969050657
8,8,4.97,24.0,2.5,2.458009798914427,22.02890703124099,0.3057390907603716,4.409498197753824,0.7661726708236856
9,1,0.42,24.0,4.0,0.35437524346872085,8.424959587355119,0.7218175577448633,0.3594811833769894,23.93739171703994
10,2,4.7,30.0,2.0,1.373747730731471,22.768116818277583,0.1707514051704988,0.033256355353522886,18.468407139209354
11,2,0.9,0.0,0.0,0.116065125963502,0.0,0.0,0.4722001183546034,0.0
12,1,1.5,8.0,4.0,1.3302858343759616,7.673836533863725,3.313416094948069,0.3412472759583636,1.5530182604833147
13,2,2.0,8.0,6.0,1.556316218036585,7.383551282093325,0.662663999070155,1.0525776718409812,2.4828994447804495
14,3,1.2,12.0,4.0,0.423647364653369,11.607148346519667,3.0017040419570367,0.5026440484375793,0.22206147826873135
15,1,1.2,20.0,6.0,0.3043506118366035,8.800981361295051,5.178691552151657,0.9678353242333138,13.874015317680408
16,3,2.2,32.0,10.0,0.10863649148149147,1.2724409890569142,8.194794683202844,0.268283381346061,30.617652653522597
17,0,7.6,24.0,8.0,4.899786469107735,5.60639405501722,4.8714831917190065,0.7378235950633268,11.81095492329872
