T,FC,x1,x2
1,5,2.2242979019391624,6.111253849654411
2,2,3.372367476380787,4.059265621832999
3,5,3.103529119315272,7.886759298524901
4,4,7.291497852679621,6.93683085141343
5,6,5.072791141193156,4.106900108756194
6,3,6.627028494668281,6.888126666032737
7,1,5.2152982050205825,2.6185679940477478
8,4,7.409276957768895,4.341210486300574
9,1,7.525993649588992,4.483737863056469
10,4,3.090142101094304,8.076879403536006
11,4,6.847970022607198,5.907566854849991
12,2,7.41157297893298,7.184188352100525
13,1,7.418111454200205,5.061739431720738
14,2,2.4182577062223083,2.8019841067054374
15,1,5.564255626727832,4.36147545414844
16,2,4.744218480605645,9.440068700432132
17,4,4.043545807203654,4.147695843252238
18,2,6.2579452224165175,7.243124828917505
19,2,7.042355113611311,4.12096932730436
20,3,5.3439139739957415,6.653692419962751
