T,FC,x1,x2
1,1,8.411151774706909,5.012438300951445
2,3,5.392399020391118,6.189507492034046
3,1,5.779277796647518,5.086104742369349
4,0,3.658976247738395,3.5553944181374866
5,3,5.236821464828382,6.227760372077393
6,1,6.217018540163224,3.936544670476387
7,1,6.750617224471779,5.001115709748957
8,4,5.293108195926368,4.263533314447491
9,4,4.84331918226154,7.827702746417017
10,3,5.818983577054458,4.063844546528868
11,3,6.670324749001222,5.17070937217897
12,2,7.343523154452376,4.015730443759536
13,0,4.832245049707743,7.432451642484214
14,2,2.5310472043298207,4.232376723295815
15,0,3.238279331320328,5.43154500456002
16,0,2.484010074904374,5.112293202351063
17,0,2.61933414560791,3.2839992749714884
18,2,5.549914320448784,5.155520787349115
19,1,4.658123077505603,2.1710487575058446
20,1,2.048426438463315,5.01755793551917
