T,FC,x1,x2,x3
1,0,3.176614106543143,6.119199665282539,6.286895484086395
2,3,3.2195004499539404,6.251762605109911,6.041156091177411
3,1,8.258436061083245,4.751365245937585,7.230805501440332
4,2,3.6839669792140004,3.380264162564896,3.114851447770972
5,3,4.142433960583939,7.304969371558442,5.126211796598021
6,2,3.589101639287037,6.829827012307826,2.338215273735018
7,0,7.092426993769979,7.984138820390378,2.217881402744571
8,0,7.7024458325763945,3.3012097215416487,2.654676773215466
9,4,2.1379840032873902,5.440127376380031,6.502611069530607
10,1,8.286962662612204,4.04119964343625,4.718895833277452
11,3,4.810705510858503,3.190768031870107,5.547573149957165
12,1,6.633935491039248,4.84826321356532,5.58000020006409
13,1,4.8248507803064555,3.051900554932515,7.850334950363862
14,1,7.448756292078787,6.7730555394956395,9.159861847839027
15,0,4.9053664958801075,3.6196979482864435,6.382493496645969
16,0,6.512485848725527,6.922217101740441,3.4558593345072444
17,3,4.584295192597085,4.7144823527297,2.1415433250691427
18,1,4.63364448929922,2.9656358065495527,3.340096553616588
19,0,6.477439661710664,4.367210795457498,8.871421886784354
20,2,7.9132017059192865,7.8065269230584855,2.0186930825905387
