T,FC,x1,x2,x3,x4
1,1,5.630307108327085,5.05774126660057,5.779053762647706,6.128253507042753
2,1,4.115859967047046,6.6296335912080275,8.13174763606547,2.2240159397610784
3,1,2.2834964732884333,7.16189325560348,4.224655973491032,6.074887090966235
4,1,2.5266441789770786,9.267141890923021,3.38921261298759,10.66428706003152
5,1,3.133864279696596,5.168535672200419,5.101803063297603,4.910580055724584
6,0,4.263342452774214,2.5253975063777014,5.9685481339335436,9.563298441346104
7,1,4.481762941602751,6.646969728487149,3.5550106292434966,3.427783984536982
8,1,4.533182933350797,4.078106041750127,5.833652757526043,4.227668888413845
9,0,4.295846308574397,7.439757984847118,7.124397041736684,5.098204592214534
10,1,4.6483463912593255,7.459631500331852,4.005173961796783,4.293726510172649
11,0,8.795674212774953,8.015276166929748,4.263612801820518,7.544375755301827
12,0,8.226402677932157,6.495294651248219,4.603182987529499,3.938827411486715
13,3,6.754198555574384,5.030305871884144,10.522333163466508,7.7988067288791525
14,0,4.092375077458601,5.119482621640896,6.8256892418669795,5.268384625817749
15,0,5.158452135200996,7.257530800234453,2.930582328531971,7.480394746602011
16,0,5.359135909252802,4.757048943151706,3.402274459742512,4.6422086092706
17,0,3.4830388120760034,7.149856720040774,6.073666632530881,4.035101120372404
18,1,6.05421525010662,7.402887008385915,5.386593576664495,5.33990241675281
19,0,2.599460584045462,5.1336504342613,7.62141189687166,3.4441721883160756
20,0,3.586151021537657,6.50972757591215,3.2871459828301557,3.274300748987865
