T,FC,x1,x2,x3
1,0,5.6780574909211765,7.438597213929857,3.406489191463886
2,0,2.316506582512474,3.971336690075023,4.266360868563347
3,0,4.020705093469916,2.537486524142948,4.997502939666951
4,3,4.079072385367903,7.085437400788807,7.455232289509947
5,2,8.48011000272782,8.506546053359637,7.577101690435815
6,2,8.234062050714133,5.771441380602838,4.545820165916781
7,3,8.062134074463977,6.43486238262948,4.006731923355805
8,2,3.530069923229114,8.757450205282993,6.428662434018094
9,5,7.448996125757947,8.906864863866746,5.410970169505629
10,2,2.8021094797305652,7.712019515439016,4.577182158384956
11,3,4.169973324073565,4.259530225019014,5.222352301020182
12,1,5.465953142994355,5.997561439087505,7.596113536405104
13,1,5.58864912249446,4.4836922461388165,7.055881904310903
14,2,4.562540207251313,6.038848333983164,10.225144870947236
15,1,6.842998924626993,8.196503327848035,6.264239130489525
16,1,4.354900441330539,7.230603078628463,3.179097746780793
17,3,6.054126227872105,3.5844610005589743,6.699739455542661
18,0,3.460023780281212,5.610780030535443,4.852896021766513
19,0,4.316344615499273,5.201799355480107,4.453221519266791
20,2,7.838006274206144,10.65007386120828,6.342216848297063
