T,FC,x1,x2
1,0,5.278396101912174,2.257053001074668
2,0,3.40531845516737,3.6176616097166825
3,1,8.638622020796804,5.566790731490299
4,0,9.249160677678331,8.08189427967293
5,1,8.294813875862054,7.369788892805266
6,2,8.120647837053873,6.459355912179193
7,2,9.11842449167964,4.346492532043829
8,3,3.9395630946827596,7.837292124992311
9,2,8.295494447606764,7.933205846409934
10,1,4.997837870095278,4.026083417003413
11,1,3.3828449620988805,5.741924632796005
12,0,4.192242562467623,4.1173094120247935
13,5,7.394333302747214,4.764654734634224
14,3,4.3171198482898046,4.5321205249834335
15,1,7.163760558901222,7.446312711290909
16,4,5.290897232801799,4.473135634720984
17,1,2.3559110964045367,4.151832994247447
18,2,6.10593646795768,3.3380313347877832
19,1,4.003286765461216,2.1572305986451967
20,3,2.288346266030099,4.591881966130647
