T,FC,x1,x2
1,1,3.0533136433172556,3.2888467723904746
2,80,5.176148542718588,6.105624540059991
3,43,5.603984186119101,8.906842991426396
4,6,6.950889282467459,7.1923181403464405
5,1,6.061287379566315,9.66486211084639
6,2,2.5913126109452795,4.454476650703755
7,0,7.1480327124474945,7.106528552585159
8,0,2.0746689084937247,4.405895958759501
9,0,2.8787736732008953,7.649364168786987
10,0,8.330732860499149,5.0642097583514
11,0,6.3851631452430055,5.97724849474718
12,0,6.376619344084199,8.354346843098078
13,0,4.528878027294695,8.316242084342539
14,0,3.429823134899691,6.633548972550342
15,0,5.336260992704378,2.637825910062818
16,0,6.750104070628411,3.552554873282393
17,0,3.0774449320914923,6.36042816313662
18,0,6.033621107773156,3.8355357945582154
19,0,7.635783874365094,3.313656293630018
20,0,6.193744678107627,2.3891372998729765
