T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,9,9.025376678668874,7.168123422307543,4.676856560504917,5.415822860097284,4.460609098947919,5.288612538957825,7.372850099495945,4.909313636970916,9.638563351221118
2,12,6.48852986432256,3.909255489423722,4.375952675299846,8.030399103365793,6.281318408290436,3.131782251292908,4.474437246773715,4.009468525327735,6.919422385049913
3,9,5.123662438995722,4.112578887845193,6.748959094642661,6.255496225893093,7.346908598320979,6.781012549961676,5.354436901424855,8.178909753941486,5.681131539754773
4,6,7.022311597792342,3.34058687743505,5.5270537581188774,6.367149484772833,6.357910302180839,4.582602073807365,6.007847303798223,6.323519218625103,4.106395799752407
5,8,7.178247014969945,2.2644980873263076,6.300572747362457,3.093845751019924,5.495513201234252,7.472357434523019,6.1192091533411475,7.214154344501063,5.038677760288537
6,5,5.467459904076352,3.9321862690683935,7.66733326987677,7.211516822055075,2.060884491277429,6.841741861535138,8.394728317514776,8.46962430577563,7.019770563193546
7,3,7.930221994045148,4.53477937709434,5.651534552418988,4.441740974428682,6.54395832645545,5.465249467224289,5.600977506772447,4.126844402537109,6.78859492554181
8,3,8.863516018618995,4.485490157808943,3.7675541017230736,5.870398821218154,5.6749273593436484,3.601022756033991,7.203345646778523,5.106137649952509,4.261085901393568
9,2,2.651215249312109,4.697163822036042,3.448194815682401,7.808877775170664,3.289793851935219,5.3259663975884095,4.426948227806654,5.417159325316756,3.2407059769080733
10,3,6.58886468879364,3.697187111128712,7.470633419982279,7.090795620799389,7.6624917869237406,2.734504993885761,7.583841794772842,7.512605140776705,3.6671633197467575
11,2,4.085754354537258,4.289176814898167,6.38468079447997,4.67935142902687,7.257822375493582,7.539400827785665,6.270631149257735,3.062045028234643,8.755071173955264
12,3,3.124306216487216,5.7752059778941955,11.298959138007001,5.158751221609421,8.613684387982513,3.6155915687489815,8.339356113600038,5.557938162710965,6.6190524893184595
13,5,6.406849884914777,8.07968232095007,7.408359760665235,6.070412974371174,6.971224342541249,8.312923302358666,7.249017989145143,3.0132887356607587,7.651000162780465
14,1,5.4183134314481105,5.105382098796169,4.271778572181012,5.092139062883299,5.436685582349802,11.86850126096838,6.541470433351238,2.3950514525065705,5.445314499336567
15,1,8.587054965287745,9.963464350234368,7.625604616299319,7.287488764833498,5.226728782564039,2.069138045049496,2.703065424952608,6.659484798687387,6.100034987488484
16,1,7.451542209955099,6.455969379428238,9.032303441366524,3.2915945653805903,7.228835761610234,4.206319484780492,8.552657369296698,7.162501227385523,7.092933913238408
17,1,6.882834156046596,2.3203974483558163,4.408283878076289,3.5781706113237277,3.0147967624309557,3.4561506638652277,3.6363841577937364,2.3417430545585334,6.015142810450299
18,0,12.317803429976912,4.465198862202232,6.33626999490369,6.850202620165822,2.3770955648061145,3.8876822524637964,3.825624777110609,7.68266807174697,6.07105026693901
19,0,7.230832272769819,8.81498121037068,3.1983452994085657,6.044836131623484,4.555613423144327,7.123964473428183,6.304979458559433,5.272514986042922,4.61812601760967
20,0,8.079234002405116,4.070498633982914,8.81950633329753,4.9980429174354075,2.11645685591089,5.386365107569476,7.53342148217611,5.009384889736837,6.162060572390792
