T,FC,x1,x2,x3
1,2,3.5334628140473807,3.4526765416295184,8.245884140397198
2,1,3.1136882598064815,4.006738147068019,7.187832980407259
3,2,6.378902532794314,5.030248630804264,6.837963394783901
4,7,6.154747677838949,10.256770455145094,6.197575725929747
5,1,2.990236031390494,3.6697896590140555,5.097562817932539
6,4,7.8002419301048,5.8277352072423705,5.627811007658654
7,2,6.6018448659017634,6.757329156055282,6.046183232931381
8,1,6.866864417172689,5.663493834261532,3.4431106590646845
9,3,4.702705912744763,7.784632113738279,2.07802939913892
10,3,2.2571748003502945,5.24174055037916,7.17213494312917
11,2,7.889557191460029,2.227946293852303,5.237111457761319
12,2,3.9393619328102494,3.9242713543269265,6.489276675216088
13,1,6.411517473497149,6.213718700853043,7.036848087305465
14,2,2.7270059507538855,5.227178544613921,5.810326165566371
15,2,5.280104759822539,8.581197511582129,3.124013337872198
16,3,7.754219251040396,3.306373458046527,6.69239620658954
17,3,6.002060429855982,6.351090745223409,8.09692560314973
18,4,6.344476748025956,2.86559568001615,4.538625573662822
19,2,4.174556419548626,2.273157679271605,6.45656718452917
20,0,4.057473872205762,8.677831258028974,6.162775422293402
