T,FC,x1,x2,x3,x4,x5
1,0,5.906229944558722,2.678476597516085,6.604336600570867,4.255472356351624,7.078609302080341
2,1,2.1432820227731764,7.153987335163537,7.329741844255042,6.694442659501976,7.3252869853843645
3,4,2.7140532605975167,7.486025735233738,7.585900226738129,7.384178905732255,4.20554599475557
4,5,3.684696500219687,4.446010622682183,8.312830969817327,2.5204802857188224,3.132832557706214
5,4,3.424307717983007,3.853228996151466,3.452706397271358,2.321970789407075,2.4780912876769707
6,5,9.328483960403862,5.351758654952117,3.6235947776209967,4.6111038167817116,7.275398922628007
7,6,3.2488762561553908,3.594771873261416,4.04443298100149,3.7307428168703747,5.449524995718612
8,8,2.8677819308248456,5.407399372041611,3.8233162229956363,6.664860016567284,3.2526733863442567
9,3,7.960049862925625,7.651610062025211,7.559660555543718,2.2126337455453107,5.268526457370241
10,7,6.4715522725442955,8.332575922653163,2.4580694908793532,7.432930754506816,3.0674035143350658
11,4,3.3656422282889826,2.2007365233201193,5.095248917730389,8.090399336742484,3.4404962574638445
12,5,4.834928291927852,4.400084283404462,5.31812037491205,3.0546924496360717,8.857641877253032
13,3,6.50490848173024,5.453065608735567,7.4506366282021315,2.0815794869579785,5.497491349009042
14,7,6.966643702121348,4.376857709573554,2.715354992103179,5.094509712255094,9.312129782272088
15,7,3.2340625293597247,4.971999543210984,5.002817080411845,5.399465719625617,9.135424775766612
16,5,8.886555304293903,3.5701569427282798,6.063344902710638,4.909764453815782,7.3917494004734685
17,4,9.913025847630406,6.478387663298973,6.130023609583031,6.8512216433812405,4.49141852158771
18,0,5.381771807702951,9.328724632076126,2.337536557595279,3.1719196687193745,3.511357131283709
19,1,5.42822942427309,7.067609164414296,5.064967486614641,3.8170225908996045,7.041292429621726
20,1,7.699183465149889,7.016911412832811,7.706071519104592,2.7622121376985778,6.4935943584056846
