T,FC,x1,x2,x3
1,0,5.914124126518779,5.073410703653102,8.534384020349634
2,0,6.202032963447855,7.688452634422353,4.242350560541889
3,1,4.423949179901099,6.686377482480107,6.048780250727366
4,0,2.1290640309879585,3.961438857850049,4.959223537379554
5,2,4.090031969897692,11.037747532071307,7.8813456392227765
6,3,5.136462760730953,9.586642618311998,5.536277533884083
7,0,3.0656227223821304,6.346434022798612,7.471338771269574
8,2,4.7678510546552255,4.099325109858213,8.546496177581854
9,0,2.0170864258714687,5.066206472384998,3.5582425222255902
10,0,7.1734282327766055,3.080111885530534,3.0874879006475213
11,1,6.838734765636289,7.3895130375523355,2.1188370216277637
12,0,8.24474434275573,2.3688648065378426,5.484646711763602
13,1,3.365949247666577,4.028370572409445,2.739995047313311
14,2,10.727605985490039,5.122551309040314,7.488104449645683
15,0,3.3071469725668887,3.7882221471988826,3.1052237194433405
16,1,4.020255927046603,5.021826209302361,4.4748193268693175
17,0,3.0853416672559377,6.1329731000788685,4.522284691769151
18,0,4.12939179157239,7.860160794286067,6.838283692988245
19,0,6.5859267635025365,7.102960449423075,8.710120583822066
20,1,6.307770862680574,4.596940911518046,6.077071522291873
