T,FC,x1,x2,x3,x4
1,0,6.140598717082953,4.695932093145243,4.784128951859587,3.852654204438243
2,2,3.643619240788527,7.347902012960859,5.366532560242862,4.901063734998015
3,8,7.01775871940619,2.203828559351037,5.370321733659712,2.5827068732208103
4,9,3.341480554671027,8.14554944574976,9.536620369183765,3.786649081007139
5,3,3.585045431376501,5.335271577983676,3.4404724889853413,6.333260811215753
6,7,5.310841536883279,6.358227530292315,6.222419584346335,4.5034127861029045
7,5,4.998689244735275,5.8856879008456335,8.131894618787904,5.828087095187996
8,11,3.6308799806166885,6.387434273719276,10.039109791551041,7.223280584127254
9,5,7.879681557755262,2.332638955035807,4.2298720079638485,8.0998218588134
10,5,2.1427518341045655,2.492365550234906,4.463868749193166,3.046277542267874
11,3,3.158353145086923,5.285648573563804,6.110092661446655,2.494537166421505
12,7,9.963114980961837,3.1684776926232754,3.119565388626777,2.2022661261620557
13,3,7.390006477876881,5.58500003285224,7.108795762123036,6.434507872659167
14,1,4.060945080445996,5.575042013381248,2.2975417347811247,7.108239144094552
15,3,6.413525973122201,7.001263545728514,6.033742912461035,4.623642555249206
16,1,6.086552824897389,4.2904389660850635,3.4284178578966036,2.533305370625537
17,1,6.051009087909775,3.9907011289581567,4.235308788261093,4.13630677113779
18,2,7.579382947923073,7.464416271697417,4.235901340493956,7.072744035210862
19,0,6.416212429037251,12.39432942415091,7.842041016164663,5.147468171726601
20,0,3.6586182433142334,5.988940526845132,4.238153520140349,3.095695830679761
