T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,7,5.583776270811629,6.418075054461692,7.618949792818665,6.803301301826715,6.735574330096895,3.2628015301074664,2.096938178404958,3.519603513012237,2.5105799727706186,7.412138724990165
2,5,6.4213969865568234,5.5267570597006435,2.8493305931648396,5.311646328627803,4.445812877229081,4.828139629486423,6.146091717916071,5.06169893314465,3.26795050229065,4.878787472342733
3,9,2.363374407037839,2.013085699294258,7.485603819232723,8.010305805735445,7.346422642760029,6.4097942289627845,6.90319666243753,5.534139644938905,6.100604458451706,3.93979456657674
4,8,5.053057831759455,2.0289616872892635,6.637262824269854,5.749662253893932,4.548823125995042,3.0875228514930333,4.333365364154068,7.864390117498535,3.0454245792359265,9.066081695871288
5,4,3.321594688384723,4.169080474576376,3.5553506079132093,4.9356910287696865,4.481103131204018,5.1109176166921815,3.287152981089807,2.4041461526679524,7.593657047402658,8.591173979047273
6,6,8.381471052202368,3.446633228575406,8.098642344552735,7.735926705284796,8.34244742779114,6.005650998468731,4.260601518013224,3.214097356425426,4.341960212457913,7.093357208433497
7,8,5.982348556316181,3.610138917172008,7.031950523744363,2.598002247911607,5.282297625076545,7.977071877237825,7.405606778901465,3.0523437878390833,4.51471529811625,7.232233220468437
8,10,5.901546571938749,2.219276465834262,7.224737346014384,8.207511688098649,3.5193335674919637,4.389307322409545,2.371973808015378,6.065771052936028,4.126755540237867,8.649602427412349
9,5,7.321869532998179,2.7391678544659444,4.4403055292818765,9.183084127712224,3.2405956511374145,7.095454255804916,8.924660886335742,8.08973102052698,6.50344331857441,4.621683103663573
10,7,2.841100838209162,6.304215043287396,10.063426126201001,4.05581421436014,4.737897360889863,4.59970836633109,5.680556324254736,5.653836029458461,3.1223128833449594,6.368325457675074
11,5,2.98201180647401,6.361656316186563,4.40054397969353,4.437562220078733,2.3370038269939224,3.995074345984464,7.468551336920387,3.1457364534273586,7.291482905212179,2.654817297041501
12,2,3.187918788592262,2.122739343182844,7.472202159763629,7.095499806026606,4.943973554890432,2.0985756551686943,7.1986724299612845,3.175094422406948,4.464228649918957,5.206601172981445
13,3,5.004645811995223,5.727022751000224,7.766858971162062,3.616678143348152,4.143959138755411,5.727658987686705,7.696282179527916,7.029444878878962,2.8214844456648125,5.474730413444044
14,4,6.778129095030262,6.1444852888164085,5.06546234202097,3.3828748288208508,3.383486504082174,3.2854957220859804,3.451715440626046,2.407537187893835,7.469279463066164,7.3133144072402905
15,3,4.9051928284901,2.7096886471933113,6.144419522923646,3.4190427379379202,5.824667708137207,7.2612634833977445,6.6756366226258415,7.663658223487291,4.717193944214846,7.787443204505888
16,0,3.8199698783040645,5.386348804801255,3.985986293041565,6.916409631980645,5.628340603544446,6.36364185178373,2.807303855825577,4.004219798493507,4.510019190698353,7.443291939911039
17,2,2.072707054688739,4.5983133500347,4.313786456733457,3.138396174075429,6.087317792262641,9.255893889107677,5.165970626137609,2.3698802953850127,3.0951052582251233,3.5471304703333195
18,0,7.59041710071023,3.4521023317776733,3.6885229161672113,4.526140570955133,4.077639076348804,3.523984723442147,5.034478367721117,6.21538280296677,3.171353991999099,6.444821150125267
19,1,2.199197597345126,5.243405557083968,4.5478879974271935,5.288164137422419,7.7818391284202155,3.396118082935079,2.238059561057477,4.7377027149817525,3.725112307276994,6.2846060564685615
20,0,6.486545075452295,4.484025629274463,4.197112723719478,7.233925084154723,7.669242204761222,4.381178443293608,3.49087854912203,5.3800246911340155,7.565137001658941,8.436649174504929
