T,FC,x1,x2,x3,x4
1,1,6.222938857786851,4.873270632834279,5.138227236768225,3.2786656641648824
2,3,5.067762970623921,7.39576723610637,7.59548658931112,5.84850158566649
3,1,5.713439949346299,5.375389063122261,2.751164785686866,6.703546694718357
4,1,3.2485134139842,3.0363504904964542,4.18938588733526,7.646352805069817
5,3,5.564881407467859,8.418451763793486,3.761087908934195,7.060260845250216
6,4,4.2620269854409365,6.7999826617092705,2.53015672053245,6.104540396121409
7,4,5.450656890137414,3.619559282724725,5.298559241644868,2.8874391622243585
8,0,3.812945920363312,3.9202761539426065,8.110578986118522,2.3177305482397754
9,2,7.7024701006581475,7.670063760337545,9.34167089991682,7.059764792757569
10,2,6.514564598142918,4.1956465428662,2.39486731573107,5.12815514824698
11,0,5.752043599500999,8.935541002305404,7.753682090963889,7.7345967659531745
12,4,4.642533538819882,4.530296165165005,4.862200740123693,2.4800168860980945
13,1,3.824188551377894,7.107347097704903,3.0669373271001277,8.225171941862458
14,2,4.9721253589942895,7.432177056505022,4.471763443815778,4.145324883184892
15,0,7.948487963965645,4.030131382920036,4.2694463023629785,3.8672788258653243
16,4,4.532651411840087,6.3349033677704725,3.294309978698109,7.273620671294872
17,1,9.961942748812827,4.052210255702169,4.446263146165911,6.746848644353481
18,0,2.494223751163553,4.672182133975099,3.0152898230222975,6.771549077553346
19,3,5.928332378989921,6.30091480819152,5.082223105598553,3.974214311249466
20,1,8.2047912103031,2.6128110596652405,8.290897579944062,6.92202038775035
