T,FC,x1,x2,x3
1,0,7.731416420062773,4.131945768970049,3.3246936753048133
2,78,6.187941902637617,5.535486872051235,4.1855871555038435
3,35,5.613120367044961,6.96973781715438,3.961784838339354
4,7,7.6701369122259395,7.617519014860019,8.048747318714772
5,0,9.350170909690846,3.885069420417769,9.935054589363121
6,0,7.6233722549274425,5.750522851135093,8.92742527763384
7,0,4.325772142720526,4.745348354623872,6.624590572459032
8,0,3.675596959101018,4.008763196501849,6.348263249055108
9,0,4.202285960900427,6.146652262872924,3.4403615330923896
10,0,6.708942295690446,4.56775177210205,7.325721126305279
11,0,7.238917272007282,6.431259718717805,8.55805049298706
12,0,7.981414373529681,7.948803788090314,3.506241160971559
13,0,5.1037570690437315,4.9109175446146365,7.556754460818774
14,0,2.2719927037178365,5.841937546219904,3.732299550922019
15,0,4.597636361362284,6.861182066260151,4.185258341219995
16,0,6.07953145679117,3.0531660687118456,7.922297751352901
17,0,7.2437122725206775,8.59896213569098,6.4096367789722555
18,0,5.846205458362906,2.0005974115849887,3.0473134393440047
19,0,5.1320213001929975,3.2743995531549706,4.85892543758428
20,0,4.378917141539578,7.048784767138695,6.280021255598846
