T,FC,x1,x2
1,0,3.735226519630723,3.128956918730366
2,1,4.116393145230816,6.156396577256951
3,0,6.5285894265435305,3.0610371336867477
4,3,6.449437165929643,6.6840035480538145
5,1,8.430258953146469,8.146318444487175
6,1,4.37972047521716,2.344484938012018
7,2,4.688881879136146,8.81669762326939
8,2,8.6039609541925,2.865238804278593
9,1,7.929321994449216,5.237581149933643
10,1,2.403832784403609,5.080503423139926
11,3,4.865015331340704,3.2916258264662837
12,3,4.418534535732254,7.222995017395409
13,2,3.017064593738316,3.7786658859013342
14,5,5.036172868063529,4.106465705971745
15,3,7.010269600716283,4.663906786289486
16,3,5.074307132696621,7.385428254329231
17,2,5.358649274321198,3.02310111732231
18,0,7.371760091809858,5.900432552163213
19,2,9.677423720335113,7.379987564164606
20,4,8.071632573801148,3.515017328176197
