T,FC,x1,x2
1,2,5.4515486417874754,2.990874724998922
2,2,2.5106544975842513,7.055485235050088
3,3,4.113800682264857,5.158380947602274
4,2,7.040103253898989,2.0738242698661806
5,1,3.502038110023688,5.785722045601362
6,3,4.08976885282995,2.120740452605128
7,3,3.0374734776523358,4.80365044165782
8,1,6.116570423315406,4.46900288136897
9,3,6.020903314120816,5.35059647772672
10,4,8.100596468018077,3.1994537240574807
11,5,2.29781209257055,7.4431041287981925
12,3,7.1235946425981655,4.325731637253839
13,3,5.380076182920689,5.197100580744199
14,5,9.32583944438025,2.1539604799384895
15,7,7.82586600521132,6.1436464055533495
16,4,6.329764800834883,3.0976564237935786
17,4,7.19527165478414,6.5210667688066914
18,2,4.403904654159886,3.2590036544338625
19,5,7.254420836972566,8.14538728521303
20,1,3.125675573639741,6.53594313307949
