T,FC,x1,x2
1,2,2.3375648987679742,4.344233462353318
2,65,9.322523553026652,2.3184956232325256
3,34,6.403375112708042,2.132932158440476
4,12,2.597534588329654,8.294514685525314
5,2,3.9912626480427575,3.406937577839921
6,0,4.773408356186202,4.54815113788199
7,0,8.081136916772769,3.5006166502141887
8,0,7.7959578146569894,4.732514778923689
9,0,8.531790530597736,5.410923659012087
10,0,3.119407039934604,2.4464434851799863
11,0,6.2236598055373085,5.058812930107824
12,0,8.611715169690374,3.307215580280566
13,0,3.219783751446485,3.029432601931874
14,0,10.83627158351284,2.585015095109539
15,0,4.169302631565994,7.329273474395326
16,0,3.6708523401201587,2.7356868352142976
17,0,5.507715911991359,5.370967565840588
18,0,4.864506057272681,2.147450418170479
19,0,6.213479653433289,2.8246965769354238
20,0,9.570054081700816,2.906062713133021
