T,FC,x1,x2
1,0,6.2270295069312285,7.471647433050291
2,1,8.36897549139902,4.2085606234889745
3,0,5.646636505869042,6.944305750935982
4,1,7.131106636913469,4.701185490235307
5,3,3.9691091326691463,3.002983230408798
6,1,7.243476915615969,4.090216124240676
7,5,2.061472456296609,8.17083112676097
8,1,7.282457995506086,4.533474666739072
9,0,3.8128714389330343,7.943203626532208
10,0,2.0417753444343663,5.240681814646894
11,2,4.782432943682011,2.008297009619657
12,6,3.1476450046168494,3.3114333698244716
13,4,6.071137659982684,7.445769536362941
14,4,6.328355833355828,6.74701818892156
15,1,3.4931672836283236,3.5145255230556454
16,6,6.712430361585874,4.198995964075894
17,1,3.992549507462796,5.900249665450823
18,2,2.3616076145916085,7.538659007445761
19,4,2.1118968292287943,4.465138532534384
20,1,7.017954073448102,5.302460171016828
