T,FC,x1,x2,x3,x4,x5,x6
1,4,3.757816579893046,3.146051843705963,2.1848819060988096,2.092917447389078,6.471986965412062,8.817435819028779
2,4,4.092840084589156,7.6251108405823285,8.779471721740967,5.018223029774779,2.8062893926342514,3.3666327997814527
3,3,6.177600891973596,7.265405694680152,3.591411817422208,6.418224745486942,2.3789487958245172,7.073465895782384
4,5,6.954067133750594,5.838716327306171,9.591792274774892,2.875145831376462,8.614375387339788,7.012411505288851
5,5,7.325966732088246,2.3296080362469986,5.410096860233603,6.781591427620213,7.703946904724586,7.247133434064032
6,2,3.604540011012494,2.3060460394803606,3.1677226276032204,8.811394046787104,6.084489362516788,6.082691992984191
7,2,5.8650503240031995,4.590186684425476,3.1700485879093434,6.338334213858077,5.039703158054266,5.314336327029035
8,2,4.280247973065941,4.33909221869238,9.56030797680841,3.2739348288549692,3.243406178404216,9.254941553207756
9,2,5.9821378266547525,3.1956088922957804,2.12737599360344,3.8525153771905374,7.235227676955475,7.558863598413219
10,2,4.458197239982603,3.0002466617296513,7.066704106422584,6.657857336971545,9.363404178591217,2.6706942426155136
11,1,4.010136350499572,7.6112250678742885,9.355727899334902,6.0369487842039895,5.286485778045471,6.950175577072173
12,3,8.577619772362002,2.116993766845926,5.00194298981343,4.569760128689848,6.014163505737052,7.084666568068704
13,1,6.990830201531856,3.0624504723327877,2.9421749917541233,3.1646012189564896,5.147493305799156,4.9013462030026975
14,2,2.5660027039146165,5.815501167026488,3.1191673438173213,8.027731322349652,5.392578156350012,4.634033082290209
15,1,4.456029138230036,8.203019592043354,7.431690546479271,2.170477759234746,8.123242036604191,3.234363011543383
16,2,3.4418611336654754,6.4390546574291,7.384524812687829,10.484873742985108,4.439792911507137,2.1412139289956014
17,2,4.310316795841713,5.955680267005045,6.070370775069324,2.297731620933996,7.455641028722478,4.327318778383077
18,1,4.05347834185655,2.1608558305647643,6.008936411308569,4.417464395647006,5.1440136323209105,5.2995834425844714
19,1,7.245720313036996,4.90440482569334,6.076375361383407,7.407949143567812,5.449364557022411,8.478232108690985
20,0,4.803161352547131,5.9057874485928945,5.0437560653836435,3.278826071074506,4.308363872960242,5.389810066254243
