T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,2,7.093340543052811,2.454401059173607,6.176341254593739,3.3035501466812525,7.71070237725491,5.147721170872531,4.591097568062982,2.6510694378490864
2,4,2.573475713103475,5.071150685895136,6.212324756565147,8.567977063544085,9.755332755468277,4.8096229986151,7.194953051119892,4.85046489653851
3,3,4.39739509114898,8.112588437090961,7.041738507815994,2.4372008980699906,6.874795361103449,4.863770627399098,5.061603600235578,3.0255900364196475
4,1,5.208833286158607,5.928468264661216,4.654308555630802,6.807322397064919,6.786733105374996,8.1619974905882,5.0136442239724985,3.1855734237236146
5,1,4.969939121413229,7.632613986218509,5.498986672166386,9.384005256985674,6.378784395012054,6.525926193177904,6.489765580013019,5.193568711505422
6,1,3.0398601482135255,7.139019970300394,9.388528721641503,5.159787255178184,7.087279564849701,3.913517909635019,5.206348863759275,7.249297436888503
7,5,6.597967886479842,6.798289867222745,5.068891655904519,5.512433709805792,5.670269825571923,4.080784311390679,4.129673864545884,3.9298987229165343
8,1,3.682722984976539,5.222243652793344,5.932861531774454,2.0764809813633587,7.6954344363176075,7.163467565625084,7.387253353075787,7.112598771442309
9,1,10.082693327581044,5.613068583503263,6.183299801258183,5.314206030589724,6.046244587623265,4.43334141051314,6.604303989557864,6.198655598345735
10,2,2.295401161626633,5.565049073940339,3.67966292787852,3.4873381993185215,3.7298862868259155,4.857628095105461,7.898535983920978,2.2586503071214055
11,1,4.163825612958141,7.201307153517828,4.47734762616045,7.639548944314655,2.0096174820670507,7.479880037189132,5.003629171105202,4.544641809571742
12,2,9.057661936147394,3.821772852079193,4.623399240733709,7.268835647367666,7.124211481648752,4.120057594454226,3.014292099057552,6.074306684751297
13,2,6.368487483424276,5.714492561765285,3.1192945563353565,7.769955830050075,6.920118159289502,3.4934840076022797,4.205557308611328,8.24400192192915
14,1,5.190809473046565,5.34065721311881,5.378264026319457,4.4257191955714745,2.0549386195903043,6.388582108684614,5.488014174331643,3.5742737051490736
15,1,5.770902284952458,4.370982929989078,2.1475453909646753,6.447903098699315,7.708524614914246,7.700112250680299,5.41147890583226,2.2433044031467517
16,1,10.730703353269403,7.173792770447343,5.084379437153716,8.284033234476544,6.572252331144089,6.827568802088083,3.02167424926538,7.287586551700848
17,1,6.151632245451705,4.595993082974089,9.206946809989752,5.756743635020834,4.088633984858677,7.440022034473288,7.638729568344994,3.505499465245866
18,0,5.949383893238001,5.0011618498297965,6.112199621672141,4.902802507303299,7.1845909471122225,2.4033005744833646,4.388452329364904,3.0068106658585956
19,2,4.479101582591364,6.889232612190441,4.29906916464193,3.960273212928069,2.47104280387776,7.028497475899736,9.39196200899841,5.829322420457381
20,1,6.710790439256494,5.290262729084678,6.190810057115835,7.367243603450196,8.465225356405696,3.968804376891648,5.119973956635515,7.11225181404887
