T,FC,x1,x2
1,1,4.317228449732816,5.125587049113499
2,1,3.9098495933429755,4.217010969232998
3,1,6.223096857098935,2.5118243223726324
4,2,6.248038336034756,3.57747824432908
5,0,3.055203959513102,5.594469320193447
6,1,7.419561834501962,2.5005971604948702
7,2,3.737639310980427,4.126969002349097
8,1,2.119247703701281,6.950363456058563
9,1,5.747057469945125,2.291914206172909
10,3,7.760311343451955,6.273752063789117
11,1,7.384575302456078,6.270153364662686
12,0,7.532260978564182,6.771050199091024
13,0,6.969896591213882,8.749781060551427
14,2,4.188885232333203,2.8966410795788167
15,0,4.723638070628621,8.472077685035929
16,2,9.147907990530655,3.367810032251358
17,2,7.568147173661619,5.625072388886557
18,1,8.384787599888142,2.586256466030897
19,3,2.842650733592588,5.291143883606583
20,2,9.018355268224436,5.890518963372123
