T,FC,x1,x2,x3
1,1,2.0626723699674736,6.1040860030475415,8.916819907974501
2,86,4.288394509987539,3.2298140521995795,4.00339956310757
3,35,2.246283470905023,6.635273662813109,5.556359721965612
4,8,5.264509032414227,5.61355201190478,7.5864087788653585
5,0,2.5631670947108973,7.42043460520079,2.651218426722293
6,0,3.094503425880469,6.830120158551315,3.085573820075317
7,0,2.0394701416810266,4.465696287630046,6.205550981692889
8,0,2.1265390287204693,3.9584588205255895,3.8239084476383414
9,0,3.305260849553758,4.016261521439478,8.39407131748155
10,0,4.060135466226874,5.8094122988575005,8.558591657974102
11,0,6.22388236599627,7.48976118549951,2.1229217031169587
12,0,6.685615306386838,7.243950229004425,2.0057622776904
13,0,2.0521288452293827,2.0190582517728166,2.1786166100044295
14,0,3.2951930143610264,2.427778230911822,3.4236208566268918
15,0,2.165731821705282,6.49182984565101,2.498068168672003
16,0,6.150986438796756,4.947415210248527,3.481731419636242
17,0,2.010414185000868,6.398861423745486,3.7201770576030473
18,0,7.132523312871318,3.9494327627315817,9.931431533323536
19,0,5.098080594530873,6.911909127244107,5.073200570696427
20,0,2.0532449317625274,7.623210751838864,7.544306126020671
