T,FC,x1,x2,x3
1,1,4.297275093654433,4.060199645879032,7.068087237358196
2,1,3.009090135977719,7.893879300200608,4.1281646086114705
3,1,2.406612020753871,5.766809110627911,5.971259923304503
4,2,7.112001013846951,3.5174592155210958,7.60264706307217
5,0,2.5936118177381866,6.943878599443507,7.575094098860139
6,2,7.018691483474212,2.255852920140386,6.933480855599947
7,1,3.028024958520091,6.29916731182413,6.295305797297942
8,0,4.9572974993678915,6.0518415282472064,7.739882983927907
9,0,2.458275262306048,7.138364143112442,3.724615381513211
10,2,5.206383831491977,7.3590796240320895,8.538424477567096
11,1,4.199935823761783,11.457732984386512,3.7970719553233296
12,0,6.117858786074089,2.8020374959524905,7.009553299084591
13,1,4.805449815051799,3.711967474646983,5.145630478261387
14,0,6.130185211569002,2.4477556163033185,6.8643859054062295
15,1,7.148785790453888,6.7592841422423176,2.798098004341019
16,3,9.063543044219362,5.314420514232897,2.994606698757497
17,0,5.534925662280647,6.993648463461705,7.323471449908033
18,2,6.051792704818661,2.961965747621771,4.27213945963153
19,0,4.940973545350072,4.436495981572053,8.208636561489602
20,0,6.210727215185367,2.3689144331262604,4.1323608207656966
