T,FC,x1,x2
1,6,7.203832294583905,3.276545212496139
2,0,5.553698635330507,2.2119784358722607
3,3,3.1594139729918638,6.966301026071549
4,3,3.8558342346448233,8.040305868886806
5,3,4.260609772737891,3.1170247853120494
6,1,6.986717864035768,4.398358433507966
7,4,4.265896304075254,3.2153319953236825
8,4,5.811488506900231,6.933527486834652
9,2,6.316442163076867,7.564745000558949
10,1,4.243189050243056,2.3933396852618403
11,0,6.0499213076989475,4.991746554238024
12,4,3.379274265151957,5.283478035055406
13,1,7.619840519324695,4.741309622245266
14,0,3.139540771521224,3.0153470103359794
15,3,8.944492501524284,8.36494852635239
16,1,5.569604486053698,3.022494740773486
17,1,4.148589257869115,4.895961535098316
18,3,3.1394976352956814,7.355880605982863
19,2,7.3985151155145035,3.8058324792646263
20,1,8.158196886486762,7.556679375574533
