T,FC,x1,x2
1,2,2.571550225139134,5.463016077457352
2,1,6.948030185742564,2.449758632083163
3,2,3.2237813091766183,4.465557373809321
4,0,8.052798822267185,7.458485027471735
5,2,4.692632271362626,5.24683588916126
6,0,4.653626465717484,2.4052997492559647
7,2,6.307227298657216,6.05497047402102
8,3,7.54380175231944,7.720729402274642
9,1,2.1208683265272334,4.507213988691701
10,2,3.6104321341036814,5.0461113047910064
11,2,4.059361778449463,5.067016514523419
12,1,3.614800301642155,5.075527167628312
13,1,7.036299956243309,3.0361125131662714
14,0,5.225795860673793,8.389629899286778
15,1,6.055420877059738,3.06252938931964
16,1,3.1975024940026024,4.249720851055022
17,0,2.4175922835780903,7.394642032814004
18,0,5.071664330296805,3.5327491909103235
19,0,7.116524052657403,5.408331802462296
20,0,7.46870999643105,5.153016889493209
