T,FC,x1,x2
1,1,6.090036288743821,3.6490971036984723
2,1,5.464084741838681,4.097309705747438
3,3,7.726549145399796,6.8303084106556815
4,1,8.214409157367694,10.366502334286444
5,0,4.2518208456101,2.497375847057375
6,2,7.5473059714046995,6.219855056554631
7,5,5.120019658331407,2.131355371113792
8,2,6.230557741710889,4.998993516782251
9,2,8.454440225755413,7.810592073759931
10,1,7.268929509975224,3.4987425755372885
11,1,6.833120597400128,6.045295277463826
12,4,10.108824592228373,3.294316691661826
13,3,4.1492933287232425,3.1076078413260486
14,1,6.339859857443688,7.217217828004599
15,2,4.030722595667984,6.086565131145927
16,1,2.6690348453253883,2.416775915010734
17,2,5.052526564922907,8.982721142316976
18,6,7.227799982345373,5.4300355118162225
19,0,3.6385587631657277,3.4399838193688543
20,1,4.554601754628955,6.203899407842482
