T,FC,x1,x2
1,1,7.413725582509457,3.23312454435548
2,0,10.47727521693699,6.763657825950449
3,2,10.300932840884515,3.997832238746856
4,4,7.135668046001531,6.0613197289301315
5,2,5.777427820555436,4.912584518223685
6,4,8.92105901707579,4.311153258125334
7,1,10.347527762024914,5.286559255653644
8,0,3.269554959844273,8.085611867680853
9,2,8.032498219984703,2.4323008570162483
10,1,3.0489710995812174,5.68206051611641
11,2,5.713954735349462,6.500747455480409
12,0,6.824719563896815,4.800667946218423
13,2,3.777482855510179,4.809229698567299
14,0,6.111811302312148,4.0555670094244265
15,3,5.18973100757798,4.371488808726702
16,0,7.80504044435002,3.831297724953828
17,0,9.089893901962991,6.6715890162908345
18,1,5.213933349748525,5.312569807182447
19,1,5.671519216505644,5.585136982667564
20,1,7.339496890736608,4.157110795522541
