T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,14,7.01837374351728,2.291412581904549,7.347593182945369,3.845876556938895,2.926157955681881,4.149605066352445,8.18087789117959,9.057917812899682
2,9,3.0431201267368975,7.090250683441467,7.898429283937258,4.538971892440936,9.322246577306355,4.930205719618342,5.147540095974901,5.979188352365785
3,5,4.448403316051241,2.9879372777920277,5.98708326354739,5.185235062109171,7.0845984562346755,6.1150137597253815,3.0074265166376275,2.4117499452006816
4,10,5.485949472032532,6.04270202544077,5.939351606337702,6.685005432864037,4.3273849619810925,4.031476366956739,7.0100122322328025,4.479145052124006
5,9,8.706416349680325,8.121403698972534,7.262734113817545,7.870772301465792,3.6008988685133065,8.230252599749152,6.292393505967042,7.529720633345866
6,1,5.71718815221443,6.501400497507355,4.560578604165558,3.9749168445431184,9.48890369889255,4.976755554682778,8.389776067620778,8.201142829505143
7,5,3.9052278607026123,7.697627940819999,7.197579858097534,4.180551738992394,5.512598995765137,4.6631593811338625,5.324712741141516,6.505454624179222
8,2,7.3233902860401745,5.455816019653787,2.1289367030570485,7.719900502492958,2.4927269685953433,5.13464793589793,4.1192590359078185,3.547642489059397
9,3,4.152610510715668,3.696570404489301,6.014359137162604,6.559986376092693,6.393132153434492,7.808544240154157,7.556092302993042,8.1139896658605
10,1,6.014916229514649,2.6912878582065005,4.363176541439376,8.179205669961517,5.673699914040522,5.008746658315455,11.05229889045593,5.374178252025788
11,2,5.158636637417131,5.053228085980658,3.120851463914397,7.310166155289846,5.629544514570179,2.335392854988192,2.8365704169280743,4.555724318528103
12,1,5.50714768607944,6.118964791827808,7.875124134122988,2.973978028090386,2.7177878402535347,2.820943128430469,6.2296921304112605,6.0676863621304005
13,0,2.4294359638706364,9.488766601566113,6.927763944665421,6.837474489884334,4.039133120884289,4.5563596651836376,4.888127740474682,7.976144067825356
14,0,6.102334617293433,4.369779522380072,6.388607094682002,3.888169503721311,7.075113185112558,5.557829823053691,5.810758272465085,2.3806136795636377
15,0,4.6489211273152655,7.652533025783772,4.855431895713607,8.30378137528677,5.379070494420099,3.08649584770837,4.091285084060251,7.252677582918445
16,0,5.530060844533292,5.135811371377318,4.0920610031793405,3.5545843088154925,2.033385454187089,8.12246466492148,4.809229371017035,4.177727250707168
17,0,3.63362211460389,4.459561276739965,2.189648808743864,3.648957123297456,3.768839569814775,5.227909044610415,3.2604054615501514,8.905024056680197
18,1,2.1062254689267523,4.554782123084173,3.2217893503987702,6.8324352141364875,3.565837863845105,5.622351336841955,7.6145932427708525,6.634229698435444
19,0,5.169392237824829,2.228909910199361,6.037654127996399,7.1150798412918395,7.349516389063396,7.014235428290339,5.423593844754587,4.495951507048013
20,1,7.810391117607617,2.1269792618843377,8.50216731566995,7.773918542533127,6.83660056458281,9.97323595021189,7.656036646211493,4.808807789489243
