T,FC,x1,x2,x3,x4,x5,x6
1,1,7.258780545656792,7.8757810796810865,2.1743343908463264,5.842702389046137,2.425507075978312,5.0731391950732645
2,2,6.258921662596166,4.794926645166479,6.757125874904332,6.5059370413546045,5.9252127569813124,7.440042657852066
3,6,7.14029343429151,2.141805246223721,2.090420356800131,3.434062040954979,7.480542963144332,2.1820938582418155
4,5,6.465649438681988,5.656826599724555,6.492508382639404,4.275065683635952,7.96598157557861,2.2868870434236297
5,4,7.831628356971234,3.3881340066743526,2.617332490949284,8.127402420832137,9.84868497592243,6.740202839276879
6,3,3.3633272668245935,5.343725271620869,5.153957056295181,6.728758450576649,5.9286680871308155,3.114439310735592
7,6,10.45824166615524,3.5155706125723047,2.159144224350899,6.761453010120454,6.446096223069886,3.335265913776772
8,5,5.736574131780764,4.428520212627844,6.563608566300299,7.69038485779137,2.5009230101127273,9.8050448988925
9,9,3.529220736483732,4.385113331510331,6.011541973122081,6.13150132398692,9.375811282223522,3.3381824854687494
10,5,7.221297642507357,4.039650190452306,4.215951597559304,7.698952765473178,2.172687155273855,4.347185445777221
11,3,7.132501914174876,7.281195819695768,6.8392030965603405,6.957561933393672,3.3932574310692543,2.14264967448785
12,3,2.0406585852652364,5.517556912858051,7.136680176950279,4.9821181717593666,5.126305919128229,5.10173115002723
13,2,3.9889438435415876,7.288822659535173,2.6589114200055155,3.665110899986171,4.3191540833029105,2.0029410083937127
14,1,10.437203898552104,8.228574961642058,4.240207854859099,3.890458690206331,6.532203010768396,4.390269162534271
15,3,3.5530747484262792,2.397140159353771,6.08476700402935,4.04793126360193,7.547689637075458,9.052565711330956
16,5,9.118571676824871,5.35519789562608,5.08587254994188,4.96658790045343,7.308131953233495,6.916822456139056
17,6,6.207904192383216,7.96365064764956,7.973283308636411,6.64029139902545,4.025358542832345,7.01808493042147
18,2,6.4282055406033445,9.292799908705858,7.0012265049692495,5.247628780584575,7.226436095827102,6.8097172432256805
19,1,6.280046359507994,2.590064987346,9.37859923431847,2.1740651926793233,3.0744445403689267,7.487364251230546
20,2,2.208217548355865,6.052641469984359,9.438455871401562,6.230442757784882,3.2662608438524,6.26999188502734
