T,FC,x1,x2,x3
1,1,2.1730971806522166,6.303541994664832,7.02994285123913
2,0,7.44470510685394,4.233080003996151,8.307284619789042
3,2,2.630118000937069,2.2213941451591164,5.088000315301414
4,1,3.256431939494399,7.418547366518791,6.018388806277855
5,2,3.441930174640655,3.2201377527096353,5.251147322950956
6,2,4.666782367349415,3.2571224728606,6.079778915632106
7,2,7.180644530803837,5.19220796389784,4.119288275494169
8,1,2.9334083192619476,4.85960353013794,5.336620467931029
9,3,4.542535229040445,7.311796596951754,7.575209527981956
10,1,7.157101023890268,6.127741397261681,5.152449371599396
11,3,8.00980132000428,3.148736559847032,4.954463041442348
12,3,3.071120572818176,7.016047018373133,4.0108754740121855
13,1,3.085588421365517,7.951792208592949,6.659850436177125
14,3,4.064589635958455,6.839302435240202,5.492164133557654
15,1,2.43259921773921,5.104122350976839,7.020340893502273
16,2,5.164027616990031,5.642761865240976,5.50518750618517
17,1,3.0843980010116283,3.561537751529788,3.8720732029185783
18,1,3.6413561195170554,7.217819941675532,5.585020950405411
19,3,4.3931454243157715,7.843491202264919,4.881585887822257
20,0,6.18125663899521,2.0147052813601163,5.353473738977481
