T,FC,x1,x2,x3
1,0,3.552656710627111,3.4357018522311744,6.012264234711894
2,2,6.667872703111876,7.303676134398712,5.035256507527919
3,2,5.176451626564252,5.077613072192154,8.081871169540905
4,1,3.496292991169713,6.235425573311305,5.528754672932895
5,1,8.188796195564791,2.219618907259047,3.867106960513504
6,0,2.966414967395039,4.255912753198331,6.744544747208633
7,0,7.946294633836574,5.01982555772512,7.959952209713791
8,0,3.027411430424886,3.635748690139807,4.342042318416803
9,1,4.644797142775075,6.074753279003559,7.200298930493765
10,1,6.779655724898529,6.604311297384315,7.459964631024474
11,3,4.040137673680741,8.467787036783221,4.001836196228425
12,2,6.499778622972263,3.1139560018004007,6.1231053790478995
13,0,2.1306157463073045,2.91729460366778,4.602727040151953
14,2,2.2263864131040214,3.3860937248200336,7.797919827480363
15,3,5.411322332710846,4.86511688360338,4.538669239069873
16,0,7.432722725863455,2.1400401243036002,7.823446370551846
17,1,3.1797267055363947,5.793277738997211,4.079602667625521
18,1,7.914145713002755,7.010380720960782,9.350978413097248
19,2,4.1382610473969414,3.327883112577021,2.807695833428179
20,2,7.5354479300856285,3.5028663592127227,8.374874223995809
