T,FC,x1,x2
1,2,7.490286324838332,4.9033205120972045
2,59,3.8952034412989045,7.415008942872845
3,22,6.755643730846411,2.0816247552749227
4,2,2.8695658561743684,5.491680671269966
5,0,6.022731821336119,8.026257784852836
6,0,4.436386030484366,7.71748588225992
7,0,8.667118167910086,5.079971393842876
8,0,3.0942199745020735,5.049324547056922
9,0,2.4941161321153666,7.148934272817433
10,0,3.066172906270835,2.214631434603948
11,0,6.923886513557006,8.998812706166525
12,0,4.580174427718146,5.0467671384849515
13,0,2.0416832747903455,6.083933034756384
14,0,5.395491747454494,3.278067314781195
15,0,3.696057319768511,5.261070257764699
16,0,4.699961032372396,2.2100645373912036
17,0,3.571310421673384,6.303387567598604
18,0,2.3162248885064782,6.761328980564262
19,0,6.124425100827675,3.065502461945957
20,0,8.151357760228539,3.1320695014410305
