T,FC,x1,x2
1,2,2.779724430833341,2.2912528333260282
2,3,3.0736743669780715,6.299076996739519
3,3,3.3930016223602513,3.011807957296574
4,3,9.090106797239642,5.2918115855242975
5,4,5.3174612955050655,7.977388408240238
6,3,2.37017876981645,5.58954353331093
7,4,5.153777146891993,9.701336413280691
8,10,3.9975055128591794,3.3097523118591914
9,3,6.951528580013006,7.062782913408812
10,2,2.19172227419553,5.271783461105614
11,6,4.234488609538252,5.074014095062091
12,3,3.718112872660166,6.594977829551649
13,5,2.262450436120994,7.970548967877666
14,5,5.27914965150396,7.273228634541438
15,5,6.1229375010283436,4.458944505152692
16,2,8.46594481421591,5.058966348833097
17,4,7.432143862225456,9.67153479217779
18,3,4.7993805714875695,2.581280138936155
19,5,3.384471217527564,12.001713970607943
20,5,5.412992075511427,5.2294926696047215
