T,FC,x1,x2,x3,x4,x5,x6,x7
1,4,5.859616853122047,5.905992970956261,4.050012043159441,4.301855880937996,5.966507625660223,4.795111612801404,5.98760472895381
2,3,3.0159950970235423,2.036638304681433,6.566226780437739,8.234387549084635,8.956727667306165,5.560784227505576,7.20819126477662
3,4,7.614662420734993,4.01715824998651,7.69399453360347,7.406944306320352,7.7521334795071075,7.666780581514544,9.524740185544228
4,4,6.354618521129638,3.1351769291283054,9.273507365635739,4.621487080920164,2.1560999588309913,7.081319960942523,7.125689169723214
5,1,5.160173950679651,5.999609994492398,3.5464196084673034,6.241826930643841,7.1741232496827685,2.172210119106182,7.242073498875633
6,2,2.3471022352665964,7.003086548190499,3.9921599908067527,2.133016005338524,2.0095241549091485,3.177548567644097,7.3218884347902256
7,0,3.338738898554195,8.362183669229571,3.4303397363565296,7.335074208641092,7.133673503210479,3.8213770525352597,6.297791144767894
8,2,9.577292616892208,6.199111539692269,6.666574794339607,9.094349343170707,3.9167331870695334,6.179607136598389,5.601212978078193
9,4,7.36367946869912,4.956710712891535,7.1209449044794475,7.455056622078049,7.097635427026688,6.613512826378928,8.607870280297357
10,3,4.017688849391021,9.032348591235447,6.74445363925638,2.103269004323997,2.18167044700296,3.5283999191119895,4.698282364705061
11,1,6.223885140972577,5.065549997090159,7.6762588846619675,2.2541701217730106,5.177763897296427,7.765133797880909,7.799713553333497
12,7,5.016603069623189,7.906435299364515,8.208770827081631,10.240249305463628,4.563108311025856,8.64411090775149,7.024071690150269
13,3,7.088758000395587,4.091142622023784,3.0777465594894697,5.972725282667991,9.223259279244287,7.57581521826655,2.1910188918892657
14,2,8.181632646160505,4.485327910110852,8.888019256193887,5.615735512515821,5.200849468851822,7.042382396982273,5.150379538751489
15,4,3.0438364921126033,7.225384798212329,6.0150783051688945,4.683254045251618,9.18748083741951,5.766304120412171,3.6258403638077574
16,2,6.783561883843415,2.877035029148088,2.8689885260512535,4.0099764860395055,2.2657707799125015,5.475856361708814,5.8634925321177445
17,2,6.77467463443587,5.17974351178608,3.0629006768875398,3.477984445519696,4.094001800603795,3.2638101103014194,7.604152801782497
18,2,7.113428885420376,5.206274894846854,5.66250711208986,9.700566319951843,9.95918208034373,6.11877787692541,4.440524924493157
19,2,6.160767729079152,3.0655161803336446,9.991368955567292,5.548892171066129,8.617832288599944,4.686001115865746,4.951755956111109
20,1,6.1634039210344955,4.595941936979187,2.4217309193664467,6.084213274646393,2.194703925936655,2.461323309729714,4.137189096025423
