T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,7,2.3472672406140576,4.212238657998452,2.8642358133651067,6.30284084406063,2.1856976347635975,8.20854959663171,4.100283159414245,7.503879569556002,5.551255432124501
2,5,3.3782420633889325,7.683285764560156,3.2938473577518512,3.3953575489074224,9.370838197809894,6.708407692486074,6.818879057294511,6.29996287527754,4.29960791659521
3,4,5.613912249041974,6.415149026494211,7.448874064631019,7.968813809900827,3.2226110501308467,5.122949688613557,4.385607350432698,2.0052511018894483,5.119639658609321
4,12,8.624696511278357,4.164016512236397,11.698212667794387,3.438224546169916,7.579138271925454,7.36733405984315,7.344355104315712,7.639851248955427,3.698445855060395
5,2,6.000315137791251,6.166219363736244,5.0134761021578,7.537493432764654,6.7130109317431605,5.0080359517533415,4.060737606884469,6.337711553709329,4.352188670869701
6,10,10.828114983204788,5.871340771196557,4.485271286335745,8.517590629575238,4.831221731772132,7.356029370446383,8.121692935818077,6.186632699659772,7.08306343717063
7,4,2.188996475130384,3.2974268272255864,7.010910941552561,9.003375258119554,5.372006124278688,4.9932764924713675,4.327688397220839,4.4938905503765,4.848642918316574
8,1,3.1025590892490724,6.886229345045839,6.397552066255534,5.2324126396508035,5.443817116069713,7.145865906279675,5.187298588949194,7.239501334404188,5.855188125805659
9,0,8.042749648593919,7.450305555332418,4.246221904519515,7.373532785237791,5.035717241288715,6.013462445555028,3.837874768200653,3.0427962047987314,2.2508915993047065
10,5,6.110250358158265,6.061895627157224,4.67179702661841,4.0801490019381985,4.603768865193651,4.114661682283928,5.243144629639655,5.434164433818427,4.127623868152694
11,1,5.116381046215483,5.961712845494736,6.8013659652441385,5.475806489760438,2.226749158411924,2.0000976075038257,6.1397161250490475,7.378718823436555,7.963038127225198
12,2,5.3432062842796215,2.079100622457487,3.6256062444599553,5.265916213400844,4.398237781034187,6.242241812572551,4.008414657090907,7.092957907292968,2.4729829312163725
13,2,6.703097959980495,7.054194658897293,2.853676794066942,4.331595031234108,3.219352294322807,6.686841458122341,4.892708649321474,7.232687666405348,4.528047599785515
14,5,5.888138190277173,7.03304478142293,5.189449801454951,3.2623727119499355,4.174885780843557,8.292315858335053,12.00295822204778,4.7669496455030345,4.819887385806529
15,1,7.1472911229898894,3.120220607488594,5.767986548842317,3.64443090773711,7.778514573585553,8.19420395873436,7.803736205361085,3.3650937179437337,7.692160941146135
16,1,6.362370143222114,6.270408720726879,2.0360618222407014,6.587791482355233,5.807604830493497,3.1579418790559703,7.546132342773187,5.706148090356377,7.935298438522379
17,3,4.696704466694664,5.489324657098016,4.032477574053358,6.844961312059527,8.613054770393491,6.53105303030879,3.7253868300128525,7.014266426059788,4.020874990428445
18,2,6.240784941720546,3.4739984199352474,3.4651438444180824,8.757789423833042,3.047206784123172,8.5047769380931,5.703587103231789,3.7950103440149414,4.222887659245762
19,2,4.098922960996605,5.858787912234256,4.731995680028823,3.719940766644663,5.416784762590056,2.5678920664659914,3.620971676141327,5.4514171323356,5.705768842449698
20,1,5.6831056289624815,8.002535166805579,4.793534375472253,6.68045106877152,3.1648854086493565,8.554186685205764,2.81850709580384,5.974102312407478,5.922853596238322
