T,FC,x1,x2
1,0,3.205896000643709,2.6086469136230774
2,82,10.576737366920053,3.840195426682875
3,30,5.055758866700591,4.740449048967483
4,7,7.4456471244787625,5.5058412402869115
5,1,8.766244632811082,7.5631083618665915
6,0,4.4745038963814965,6.689046304318109
7,0,7.294936302564971,3.0829931725259434
8,0,5.586957142690771,7.667673579867715
9,0,5.6969064025631715,4.510982246356589
10,0,3.046795743124452,6.1209454986757255
11,0,5.856402732863351,8.346925718928757
12,0,6.282481598323296,3.234034355578333
13,0,4.248856357058297,4.353473501469534
14,0,6.073240655617644,4.524733711320455
15,0,4.241648904119591,7.693106030016926
16,0,4.937070768398878,6.080881925094776
17,0,6.35267845787037,4.237067256271558
18,0,6.531301830867804,2.2780336237797947
19,0,6.482546220695955,4.161674293845615
20,0,6.541655349873847,7.090678464606286
