T,FC,x1,x2
1,0,6.731747783160581,4.434029992840327
2,0,6.3442405498118735,5.516454773322608
3,0,9.117904625800666,4.567275868978741
4,2,3.664788449789529,2.0352591023113535
5,2,3.4363258729029185,5.063421613305878
6,0,6.124753224129794,6.6592711911304105
7,0,4.270162457933164,5.072117746970256
8,6,2.81216324601803,4.122147424866955
9,5,2.562934712109155,5.516811637849508
10,1,5.4002008211292205,7.3298527535689475
11,4,5.832700132480937,4.2145078731827015
12,3,7.212259481476496,4.155359562507785
13,2,7.209331912319265,6.972421368160147
14,2,3.3816694843144877,6.125391057878258
15,4,5.305480540947495,3.6443445357907267
16,0,3.1632471698132463,6.659213440302899
17,2,6.022354158492559,7.424491166724486
18,4,7.668266621274517,4.155621574824969
19,3,5.776528707344005,8.990366629569095
20,3,11.689514202174307,7.715130736298818
