T,FC,x1,x2
1,0,7.792233800195239,7.082144834981289
2,0,7.061204502646197,3.4111458955260194
3,0,3.841079833412302,2.0160486041296712
4,1,5.859590080370029,3.407235851787153
5,0,4.078946753482808,6.068288426812637
6,4,3.8422396542902235,7.211663810672897
7,5,8.338951082770164,2.241814654429668
8,3,10.6403869477174,7.248851159723666
9,2,5.059484857946102,2.2727238830213468
10,1,4.939908651635885,5.144224747513448
11,2,6.167366044441851,7.2808446908030255
12,1,6.06567029215488,2.4923783104854964
13,1,6.201869184033202,6.100654768380688
14,3,6.0014324641517875,4.731398803755045
15,0,6.1807800489650235,3.2874081354369316
16,3,7.738885712128663,4.1468758806423835
17,1,7.426266777030617,2.6240017263764837
18,0,8.765466339108642,4.297653999341354
19,2,7.687118692269007,4.373477783310877
20,3,7.07993127261214,3.984663447756366
