T,FC,x1,x2
1,1,3.3719237177411787,5.212968429521052
2,1,3.0953222340067694,6.266909839656008
3,4,5.339631196060162,7.680085299715444
4,4,7.6340511539651645,4.244977336121419
5,2,5.666638209877107,4.096578575824406
6,4,6.018548555888046,6.201728962006658
7,2,2.616546198018578,2.3836230458047014
8,5,6.828825619435287,3.710177569289203
9,2,9.28098607713195,3.2865517504835733
10,2,7.551904819903248,3.140684823869428
11,3,2.0742215521685035,2.9449332374149213
12,6,8.881451546462873,4.730123777842332
13,4,8.591224068374263,4.41430786046787
14,4,6.974461961446237,5.113339116636847
15,6,5.287202205660434,2.5621219946281135
16,3,7.633838408380915,7.077167754565332
17,2,3.493907305779767,3.0393622852556827
18,3,7.651109642590549,5.790483125839452
19,1,3.5305864513786647,6.410262442545142
20,3,5.679832635410935,2.503672620525034
