T,FC,x1,x2,x3,x4,x5
1,1,8.861906494830247,3.905294160833728,8.1229108839786,9.94327246385927,7.165052699250168
2,4,5.368812767097612,2.3205814813826273,6.570369860639152,2.169020724219001,7.403769369850254
3,2,6.636331020817739,6.36222343704719,2.9419373721539017,5.371974063917497,3.278122931935096
4,2,2.390240373996602,2.933461082389371,7.589165381631343,4.244973292689001,5.020914106936048
5,2,5.467292419555198,7.066885225520425,8.37879134278108,6.3107522128602636,7.236760970407396
6,7,7.581129809690334,3.0995655158543043,5.265716636467141,5.189979103753732,8.742737063341451
7,6,5.031840132945897,2.9564495897024696,7.244708130404568,4.295310330462749,2.278450731625554
8,1,8.133336687367866,8.247866945500455,6.216086321636336,6.874813825027376,5.1492388482271565
9,2,4.534337837735892,3.1836624226230366,2.3892090941343636,5.689340458380526,7.477325409479461
10,2,8.056360564799176,6.11810088129337,4.9218689254777805,7.342018358080571,4.0398775433819205
11,2,5.578983979808182,7.4526453033646884,3.4243495108385007,6.28641036253904,3.9794300185020286
12,4,8.429480820732653,4.662216640895318,4.23011584432286,8.57701683938643,5.803859165519613
13,3,3.800090887505971,8.00108691174209,7.875395808185172,6.261082245427664,3.362805069658113
14,0,6.744039609675601,5.096756340774554,5.2527134713658725,2.45834841256112,4.744933453206016
15,3,6.473902630077859,2.779025101418996,7.0375061155932235,7.721185836339507,2.022500124359222
16,4,3.9454789610086793,3.5828063604696667,6.203268670034108,8.722051894707766,7.809228396733068
17,2,5.065354453645451,4.629813982480805,7.267449739839414,4.425214138409446,8.62499880771973
18,2,3.130571154005078,7.301519529321959,4.030613247540013,3.0485908055997175,3.6938200966368555
19,1,4.549178138173423,5.194650868665558,5.02361546693601,7.958286009230161,3.8640117737151787
20,2,8.957531971200977,7.0288785199586865,2.29628581105086,6.5455300659115245,6.431103945155372
