T,FC,x1,x2,x3,x4,x5,x6
1,2,6.367784714806474,6.721004248852525,3.7846857562999965,7.5145272488895944,7.299754585805552,2.0214116344793718
2,2,2.7220458463297317,6.289505103016013,6.994966827733964,7.646825012647022,2.010857704605438,11.981163398953617
3,1,4.591287803975304,6.0158035669125915,3.2114677340088487,7.551307044993993,3.068238199539268,2.9659364348080883
4,2,6.124699942244217,9.228296385571841,4.084820306884873,5.311230727350126,5.252327817322013,5.556403151521355
5,4,5.051632713985931,7.909435763394474,4.049745177535242,3.352462064145974,7.088693453002955,4.399464469644202
6,3,9.13589436887683,6.750111191371169,3.0126868448550925,9.480401131616961,5.050962853274311,2.803306275175027
7,3,5.989706751850705,6.823543708736478,4.332380201289958,6.042712866449847,8.81144426111332,3.9839767569325235
8,2,6.3876174755249835,2.270745879584454,7.615075333399437,5.7974655267743085,6.421576561226838,5.8839185602508515
9,0,5.611491942590495,2.629003874759353,6.009168181402238,5.273089479275248,3.9568186551111344,8.31589250758668
10,3,5.880158067029845,2.0507075218058826,3.0151311012573214,4.3127593801308075,6.4677462680544195,6.517896717267083
11,0,2.3186267330150967,2.3183654705315746,7.062669908020273,9.53904252160287,9.523923228411626,8.259044378729238
12,3,4.951037327942405,5.363853172096125,6.418659359110949,9.246332087781024,7.375179994378495,7.5700424315152555
13,1,2.0619292244510294,5.730381139454566,5.159503816595466,6.105900262426945,4.3436257761123915,3.145479100557943
14,0,3.347355640972071,4.005336452915184,5.653685528802986,6.3300084671873735,7.543376419005218,4.991025293563746
15,1,6.303342460866612,7.134996296488716,5.426803589499816,8.068506380432815,9.019448907932489,6.697694761263199
16,0,4.46035782512258,3.9039813710407465,3.525544929447898,7.908479069568692,5.7353216282581965,4.014341878485577
17,0,5.214204286995437,3.016023514328117,2.0184631719770296,3.865069093757783,6.720310977091826,8.723546328468814
18,2,5.4250139534725434,5.05855311420448,4.1330755275048645,4.052878286195211,6.931361303502065,5.4385915074448
19,3,7.034407320187601,6.003567939414062,4.629521281905272,8.494354027702723,6.254039862031954,7.949414334012915
20,1,5.217950951289679,2.3573126284264263,6.498817707323709,4.140851486203367,3.4668640011053204,6.666558261495395
