T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,3,3.961989659875802,5.2552569886882345,7.400815985815816,4.315807525553391,7.024078618329532,2.366767414807051,3.5323278939347107,5.8359656939483715
2,7,10.595565303246396,10.476474958476675,7.017665714493534,4.371183578703509,3.3487261172265197,3.085512772183693,6.2202184885517395,6.857666992068696
3,7,7.4469934606363655,7.616024055366359,2.735063174613519,6.081401984854097,7.218182551639119,3.5241181222620757,3.345222217096228,2.3295666119064737
4,7,4.099222850430355,4.234961152093835,2.540803097358154,4.350669938806031,3.846340628513369,2.698381219725785,10.185510965213979,6.472723146027036
5,6,3.2329419101864234,3.778372256541504,3.1556812045553873,7.4774699980702115,6.788121125947922,2.4164870742493654,3.9153429726393436,2.613700778762857
6,2,7.747537299549245,5.202780016683498,6.519902254505255,5.60389740703605,4.135664590561922,3.2263540945552167,7.428623761740932,3.0435930494858567
7,6,13.060018224460421,8.35788826046948,5.06202467809658,2.418332247289458,6.109887911868085,5.945021093647672,6.128521652150587,8.200735749281346
8,2,10.456174731695175,7.113140005081991,7.842166299263582,3.0043675391814078,2.0145983990680314,5.70979241684131,3.9077283328987584,6.144865788525209
9,1,4.341530116566669,5.4894175870698385,7.2146806637561145,4.92255470457087,3.3639999307482196,7.063485250362671,5.3575506323152124,3.144158761765776
10,1,3.540381171806291,2.1255359382811188,3.0586262779811726,5.468168451868933,2.4045822117861877,7.303888056721568,8.115790896064917,2.856226865217557
11,5,7.0955373396204715,7.6239138603526815,4.613008553069392,4.384036318862041,4.20049073085612,2.3338575618404396,7.080028648574388,8.178413981628353
12,2,2.532136052294357,3.950281707183147,2.861114353166579,3.471153824612503,6.572788488570756,7.965731739269405,7.9635966466226975,6.873378675674104
13,6,4.588111272609247,6.886911114278091,6.28364028442178,6.060756221189861,11.056470917528486,4.374459001210372,5.00983475137295,3.6166865922682123
14,3,5.995177851925304,7.1972340516042745,6.618587082550082,8.759140062321988,4.037497006965515,4.567639089691548,7.072372936419604,3.7401310801700127
15,2,2.6314054978660018,4.072166913359158,7.767484542096283,6.629773590820593,7.016755442975672,4.260705204728876,3.168886946493946,4.967128092212523
16,3,5.638754018585873,2.0242357776561093,2.5323257722534676,5.0205797676464705,5.013811161706642,7.446058183610829,2.800521743351335,7.569997906266172
17,0,5.269315544850657,4.860555574597296,6.61035512506701,8.243334827273422,3.033669370641512,5.054126545100924,4.830413154370488,6.489628660816518
18,1,5.491432197248702,7.251208809405548,6.352320598122661,3.388590456796103,6.786173080005252,4.829573434530058,6.098355864221615,3.772010710424683
19,6,7.5004293269761595,7.980599028740503,5.76471087046218,11.572346803510094,7.696243087269338,4.370656156621428,6.803581151497448,4.716865636166529
20,2,2.3017465154370718,3.280242351315374,6.9757640460914185,7.399474849502689,7.68871355501259,3.6397449089306377,5.684076477628684,6.140021966766019
