T,FC,x1,x2,x3,x4
1,1,4.228919524390178,4.591164537471437,7.3636744009191535,4.160845255100118
2,2,7.2369981424246355,8.666283486302524,6.729698744077846,7.527010536465682
3,2,5.3960206624326785,7.628615948759162,2.1424732387543286,8.583995318999873
4,4,5.633013193671575,4.699470567884544,7.296284864087926,3.8477952392806105
5,4,6.764331340006419,2.8382853269352593,6.500036645395117,7.371365720394552
6,2,3.415126632953231,7.2795838857587505,2.189981874796864,4.548315410665067
7,6,3.7937296393641544,6.6100154843359675,6.199765991055783,3.021367225716793
8,2,3.567989778263204,3.0317527907125457,4.031885310243491,2.1888251591935823
9,1,2.580231868418599,6.264477375890823,6.651729304397197,5.616345984251103
10,2,5.474889360884998,4.05541817073166,6.155074534679558,2.0469095956569907
11,4,5.1133381534212,7.282661442480098,6.216471867692797,4.046553334170513
12,6,11.385914524766843,4.669691082151173,2.1155213488561584,2.3121089674721595
13,5,8.451198424437266,6.4748575235885895,6.713313895552794,3.2101349254423166
14,5,4.8009254834681645,3.843050708132099,5.831042955728311,4.804306993612185
15,5,3.517717078479768,3.9581355494789707,8.344561051494187,5.306921661683332
16,3,6.0716100061961695,8.318088448216024,6.121114240168939,5.716787616594976
17,0,4.739189882640244,4.209859321084799,6.320968415168536,6.035902358940044
18,3,7.081276241933503,3.083296785921041,3.028120789368715,9.648662509323346
19,2,8.534718233859124,5.210214410228348,2.4965600747558887,2.387324516906981
20,1,7.061686130817975,6.675109086875015,2.538773776183878,5.482718449436476
