T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,1,0.05,1.3,0.5,0.03258567602478095,0.6899133196223686,0.06115146560573337,0.036767868311158185,0.3254406209045057,0.43286092281731886
2,10,1.0,17.8,2.8,0.06756368353217668,13.10755313279385,1.6895158647348378,0.4901934691675419,7.450917414609152,2.063562605334879
3,3,0.19,5.0,1.0,0.017242049088246687,1.927893826112096,0.5509575786357407,0.042317233100346255,3.8302252273461352,0.36931717652197815
4,2,0.41,1.5,0.5,0.15407168437829952,1.4459752776390298,0.09756384411449093,0.025056893569765877,0.022178683357065576,0.152764115408694
5,3,0.32,1.5,0.5,0.24227123170031242,0.8018137956702547,0.46826401792356576,0.21851852903298155,1.4939078836637816,0.11330661090895167
6,2,0.61,3.0,1.0,0.47653575202497017,0.7514243610703868,0.6812563709961322,0.432294740939622,1.937493154313024,0.7532513093250537
7,3,0.32,3.0,0.5,0.18659646998983118,2.6430236542735623,0.32275345856037646,0.20172413186225066,1.8910278208923352,0.009262360157044625
8,5,1.83,8.0,2.5,0.4278327648377772,1.682585200093138,0.6020987477007311,1.7752825039523659,5.111558348188434,2.046092724778923
9,8,3.01,30.0,3.0,1.7936037820283834,22.316044766646325,2.7946082742922376,1.798166355021857,25.497473352100297,0.014847819128871675
10,1,1.79,9.0,3.0,1.3086022487603526,0.9037756445630355,1.466932489119232,1.6352912353748603,3.4189269599398675,2.42741589437
11,4,3.17,25.0,6.0,0.0678844282176954,20.270653724317164,4.920965829969249,1.7381826006713286,6.470257350508205,4.533619198677224
12,4,3.4,15.0,4.0,2.6580099236605794,5.255152175166876,0.0532926305210637,2.4112739340961697,6.702954707074291,0.9929119917224285
13,3,4.2,15.0,4.0,3.6286239164778102,9.157142552138088,3.480993000105939,1.2040809547213347,6.428336258071086,1.6224407615289085
14,1,1.2,2.0,1.0,0.47809861516270696,1.9014679507189354,0.18019017382436797,0.4593404982903062,0.2711814701859978,0.5669304123990853
