T,FC,x1,x2
1,1,6.318986744671953,5.067243020841234
2,0,3.736207661486365,6.630480192684622
3,1,6.834293813446262,6.4103635194357125
4,3,7.974617378328408,3.6771736660401193
5,1,11.368041118699184,5.737880449044626
6,3,2.7037112510025136,4.432794226735917
7,2,3.2730335123553815,2.3417288479284357
8,7,7.311301001006019,3.338967311404247
9,4,5.015978449903058,2.937786030664343
10,2,3.451376037223775,2.32680287864004
11,2,6.325622533120175,7.552743759531857
12,5,2.9018158954442623,2.380734914027741
13,7,2.6888397134585404,7.451150797961013
14,2,5.082056306240197,5.598681974254161
15,3,3.7351321159431725,7.287823671051518
16,5,3.3537195733796628,4.527313392906544
17,2,3.053529211115373,3.368037580581772
18,6,5.319710578160794,7.827990376699814
19,5,5.224535141031721,2.6269033432949467
20,2,7.043191244598558,7.0243151555785
