T,FC,x1,x2
1,0,3.7913541962266173,4.115148703787439
2,1,3.8269651020438236,5.578147270302667
3,0,6.0725531452226384,8.222152017826629
4,2,3.473719623485026,5.480911214043177
5,3,6.800263685126786,4.1912039398687515
6,3,3.168743323733404,7.616540035297875
7,7,2.547182818159267,3.2837207714954864
8,4,2.9608577023661447,2.0168576014995945
9,0,7.824449071282625,4.041715938313965
10,3,8.431373941552366,2.681594347745833
11,5,3.632543999097835,3.8929779083800895
12,5,4.798147833793138,3.09142331230206
13,4,3.2529383551376196,3.16171846540852
14,5,6.019409618772703,7.207467953689081
15,4,7.544816440828542,3.6380536570535664
16,7,3.9922917265289337,5.778552388642877
17,3,4.55551520655028,2.7001362440481915
18,1,6.7597139414862975,4.801940714058006
19,2,7.257522278781086,2.0763889999790845
20,4,5.214729334543241,6.512705190703841
