T,FC,x1,x2,x3
1,1,4.367723839077439,7.973903293282481,4.348970850850748
2,2,3.168274793141348,5.595164256491028,5.462612237481544
3,0,6.3736710125633635,2.922315265365888,3.6258594220577423
4,5,4.998944661236563,6.334782384729279,7.29541263623807
5,3,6.290518585861277,2.2633844780044705,2.761341138855946
6,5,6.44544329913012,5.704223917735421,7.244381851695397
7,3,8.205026283482525,6.383377205131078,4.052153741853463
8,1,4.349004295923081,4.345495527486493,3.137279375144001
9,2,4.088656312697092,7.036330317609018,4.8164744890416085
10,4,7.871814685493918,8.64005096275606,6.729463908582284
11,4,7.034981123264709,3.5600138915132025,6.741558830715485
12,3,5.258934881478709,5.52802322396247,7.339830260455411
13,7,5.059089191482453,6.258393145588999,11.185662681807639
14,3,9.76998226513502,6.51051559804546,2.738581568090503
15,6,5.642701929608864,4.756816580867677,5.583710649371713
16,2,6.5141240973914245,8.08193993205052,5.117676361823489
17,2,6.20596980971381,2.043493614208488,3.88138249978591
18,3,4.129341601178943,5.692689496419596,4.2975887525937075
19,2,6.155862234070663,2.4110969861178804,6.265300728584069
20,1,2.2300724986946214,8.189172289103334,3.4158870188009223
